,NDX,SPX,Position,QQQ_weight,ret_ndx,ret_spx,pos_l,qw_l,cash_ret,asset_ret,strat_ret,turnover,strat_nv,bh_ndx_nv,bh_spx_nv
2010-03-05,1888.56,1888.56,0.75,0.6,0.015507710838190691,0.015507710838190691,0.75,0.6,0.0001556498627912628,0.015507710838190691,0.011669695594340834,0.0,1.3767018556897213,1.1812433152571638,1.1812433152571638
2010-03-08,1890.89,1890.89,0.75,0.6,0.001233744228406941,0.001233744228406941,0.75,0.6,0.0001556498627912628,0.001233744228406941,0.0009642206370030215,0.0,1.3780293000299777,1.1827006673797065,1.1827006673797065
2010-03-09,1901.38,1901.38,0.75,0.6,0.005547652163795824,0.005547652163795824,0.75,0.6,0.0001556498627912628,0.005547652163795824,0.004199651588544684,0.0,1.3838165429689098,1.1892618792962182,1.1892618792962182
2010-03-10,1917.35,1917.35,0.75,0.6,0.008399162713397468,0.008399162713397468,0.75,0.6,0.0001556498627912628,0.008399162713397468,0.0063382845007459165,0.0,1.3925875659150855,1.199250683329268,1.199250683329268
2010-03-11,1923.81,1923.81,0.75,0.6,0.0033692335775941107,0.0033692335775941107,0.75,0.6,0.0001556498627912628,0.0033692335775941107,0.0025658376488933987,0.0,1.3961607195210914,1.2032912389994936,1.2032912389994936
2010-03-12,1924.43,1924.43,0.75,0.6,0.0003222771479511888,0.0003222771479511888,0.75,0.6,0.0001556498627912628,0.0003222771479511888,0.0002806203266612073,0.0,1.396552510598275,1.203679032268153,1.203679032268153
2010-03-15,1920.09,1920.09,0.75,0.6,-0.002255213231970088,-0.002255213231970088,0.75,0.6,0.0001556498627912628,-0.002255213231970088,-0.0016524974582797503,0.0,1.3942447111241572,1.200964479387537,1.200964479387537
2010-03-16,1932.24,1932.24,0.75,0.6,0.006327828383044576,0.006327828383044576,0.75,0.6,0.0001556498627912628,0.006327828383044576,0.004784783752981248,0.0,1.4009158705656242,1.2085639765072338,1.2085639765072338
2010-03-17,1936.22,1936.22,0.75,0.6,0.002059785533888192,0.002059785533888192,0.75,0.6,0.0001556498627912628,0.002059785533888192,0.0015837516161139598,0.0,1.403134573339672,1.2110533591028219,1.2110533591028219
2010-03-18,1943.94,1943.94,0.75,0.6,0.003987150220532865,0.003987150220532865,0.75,0.6,0.0001556498627912628,0.003987150220532865,0.003029275131097464,0.0,1.4073850540082729,1.2158820107706458,1.2158820107706458
2010-03-19,1932.43,1932.43,0.75,0.6,-0.005920964638826298,-0.005920964638826298,0.75,0.6,0.0001556498627912628,-0.005920964638826298,-0.004401811013421908,0.0,1.401190010977414,1.2086828163798877,1.2086828163798877
2010-03-22,1949.59,1949.59,0.75,0.6,0.008880011177636371,0.008880011177636371,0.75,0.6,0.0001556498627912628,0.008880011177636371,0.006698920848925094,0.0,1.4105764719552563,1.2194159332995582,1.2194159332995582
2010-03-23,1963.2,1963.2,0.75,0.6,0.006980954970019493,0.006980954970019493,0.75,0.6,0.0001556498627912628,0.006980954970019493,0.005274628693212435,0.0,1.4180167390882017,1.2279286210196467,1.2279286210196467
2010-03-24,1951.84,1951.84,0.75,0.6,-0.005786471067644738,-0.005786471067644738,0.75,0.6,0.0001556498627912628,-0.005786471067644738,-0.004300940835035738,0.0,1.4119179329902931,1.2208232475809837,1.2208232475809837
2010-03-25,1949.15,1949.15,0.75,0.6,-0.0013781867366177147,-0.0013781867366177147,0.75,0.6,0.0001556498627912628,-0.0013781867366177147,-0.0009947275867654704,0.0,1.410513459272099,1.219140725173413,1.219140725173413
2010-03-26,1952.63,1952.63,0.75,0.6,0.0017853936331222453,0.0017853936331222453,0.75,0.6,0.0001556498627912628,0.0017853936331222453,0.0013779576905394997,0.0,1.4124570871409123,1.2213173712620176,1.2213173712620176
2010-03-29,1961.22,1961.22,0.75,0.6,0.0043991949319635015,0.0043991949319635015,0.75,0.6,0.0001556498627912628,0.0043991949319635015,0.003338308664670442,0.0,1.4171723048733902,1.2266901844519924,1.2266901844519924
2010-03-30,1967.96,1967.96,0.75,0.6,0.003436636379396507,0.003436636379396507,0.75,0.6,0.0001556498627912628,0.003436636379396507,0.002616389750245196,0.0,1.4208801799661923,1.2309058725661288,1.2309058725661288
2010-03-31,1958.34,1958.34,1.0,1.0,-0.004888310738023205,-0.004888310738023205,0.75,0.6,0.0001556498627912628,-0.004888310738023205,-0.003627320587819588,0.0,1.4157261920365762,1.224888822171768,1.224888822171768
2010-04-01,1959.56,1959.56,1.0,1.0,0.0006229766026328853,0.0006229766026328853,1.0,1.0,0.0001556498627912628,0.0006229766026328853,0.0002979766026328853,0.65,1.416148045317538,1.2256518992488075,1.2256518992488075
2010-04-02,1959.56,1959.56,1.0,1.0,0.0,0.0,1.0,1.0,0.0001556498627912628,0.0,0.0,0.0,1.416148045317538,1.2256518992488075,1.2256518992488075
2010-04-05,1977.83,1977.83,1.0,1.0,0.009323521606891427,0.009323521606891427,1.0,1.0,0.0001556498627912628,0.009323521606891427,0.009323521606891427,0.0,1.429351532216613,1.2370792912139812,1.2370792912139812
2010-04-06,1981.95,1981.95,1.0,1.0,0.0020830910644493716,0.0020830910644493716,1.0,1.0,0.0001556498627912628,0.0020830910644493716,0.0020830910644493716,0.0,1.4323290016213306,1.2396562400315243,1.2396562400315243
2010-04-07,1977.3,1977.3,1.0,1.0,-0.002346174222356834,-0.002346174222356834,1.0,1.0,0.0001556498627912628,-0.002346174222356834,-0.002346174222356834,0.0,1.4289685082397925,1.2367477905165785,1.2367477905165785
2010-04-08,1980.73,1980.73,1.0,1.0,0.0017346887169371605,0.0017346887169371605,1.0,1.0,0.0001556498627912628,0.0017346887169371605,0.0017346887169371605,0.0,1.4314473237878946,1.2388931629544846,1.2388931629544846
2010-04-09,1994.43,1994.43,1.0,1.0,0.006916641844168625,0.006916641844168625,1.0,1.0,0.0001556498627912628,0.006916641844168625,0.006916641844168625,0.0,1.4413481322453292,1.24746214324583,1.24746214324583
2010-04-12,1995.65,1995.65,1.0,1.0,0.0006117035945107929,0.0006117035945107929,1.0,1.0,0.0001556498627912628,0.0006117035945107929,0.0006117035945107929,0.0,1.4422298100787652,1.2482252203228696,1.2482252203228696
2010-04-13,2003.81,2003.81,1.0,1.0,0.004088893343020983,0.004088893343020983,1.0,1.0,0.0001556498627912628,0.004088893343020983,0.004088893343020983,0.0,1.4481269339483027,1.2533290801168386,1.2533290801168386
2010-04-14,2028.82,2028.82,1.0,1.0,0.012481223269671382,0.012481223269671382,1.0,1.0,0.0001556498627912628,0.012481223269671382,0.012481223269671382,0.0,1.4662013295337362,1.2689721601961488,1.2689721601961488
2010-04-15,2038.64,2038.64,1.0,1.0,0.004840251969125076,0.004840251969125076,1.0,1.0,0.0001556498627912628,0.004840251969125076,0.004840251969125076,0.0,1.4732981134061456,1.2751143051933032,1.2751143051933032
2010-04-16,2012.84,2012.84,1.0,1.0,-0.012655495820743323,-0.012655495820743323,1.0,1.0,0.0001556498627912628,-0.012655495820743323,-0.012655495820743323,0.0,1.454652795289225,1.2589771014329594,1.2589771014329594
2010-04-19,2013.53,2013.53,1.0,1.0,0.0003427992289501969,0.0003427992289501969,1.0,1.0,0.0001556498627912628,0.0003427992289501969,0.0003427992289501969,0.0,1.4551514491458404,1.2594086778125966,1.2594086778125966
2010-04-20,2023.6,2023.6,1.0,1.0,0.005001167104537796,0.005001167104537796,1.0,1.0,0.0001556498627912628,0.005001167104537796,0.005001167104537796,0.0,1.462428904705429,1.2657071910632425,1.2657071910632425
2010-04-21,2034.53,2034.53,1.0,1.0,0.005401265072148664,0.005401265072148664,1.0,1.0,0.0001556498627912628,0.005401265072148664,0.005401265072148664,0.0,1.4703278708689151,1.2725436111058999,1.2725436111058999
2010-04-22,2045.16,2045.16,1.0,1.0,0.005224793932751215,0.005224793932751215,1.0,1.0,0.0001556498627912628,0.005224793932751215,0.005224793932751215,0.0,1.4780100310077862,1.2791923892443673,1.2791923892443673
2010-04-23,2055.33,2055.33,1.0,1.0,0.004972716071114158,0.004972716071114158,1.0,1.0,0.0001556498627912628,0.004972716071114158,0.004972716071114158,0.0,1.4853597552422466,1.2855534497964096,1.2855534497964096
2010-04-26,2049.09,2049.09,1.0,1.0,-0.0030360088161024423,-0.0030360088161024423,1.0,1.0,0.0001556498627912628,-0.0030360088161024423,-0.0030360088161024423,0.0,1.4808501899302473,1.281650498189257,1.281650498189257
2010-04-27,2006.25,2006.25,1.0,1.0,-0.020906841573576584,-0.020906841573576584,1.0,1.0,0.0001556498627912628,-0.020906841573576584,-0.020906841573576584,0.0,1.4498902896151749,1.2548552342709187,1.2548552342709187
2010-04-28,2007.59,2007.59,1.0,1.0,0.0006679127725857104,0.0006679127725857104,1.0,1.0,0.0001556498627912628,0.0006679127725857104,0.0006679127725857104,0.0,1.4508586898584568,1.2556933681096343,1.2556933681096343
2010-04-29,2042.89,2042.89,1.0,1.0,0.0175832714847155,0.0175832714847155,1.0,1.0,0.0001556498627912628,0.0175832714847155,0.0175832714847155,0.0,1.4763695320881967,1.2777725655026628,1.2777725655026628
2010-04-30,2000.63,2000.63,1.0,1.0,-0.020686380568704088,-0.020686380568704088,1.0,1.0,0.0001556498627912628,-0.020686380568704088,-0.020686380568704088,0.0,1.4458287900873807,1.2513400759324254,1.2513400759324254
2010-05-03,2031.6,2031.6,1.0,1.0,0.015480123761015152,0.015480123761015152,1.0,1.0,0.0001556498627912628,0.015480123761015152,0.015480123761015152,0.0,1.4682103986951722,1.2707109751749774,1.2707109751749774
2010-05-04,1968.97,1968.97,1.0,1.0,-0.03082791888166958,-0.03082791888166958,1.0,1.0,0.0001556498627912628,-0.03082791888166958,-0.03082791888166958,0.0,1.4229485276229736,1.231537600310236,1.231537600310236
2010-05-05,1958.26,1958.26,1.0,1.0,-0.005439392169509949,-0.005439392169509949,1.0,1.0,0.0001556498627912628,-0.005439392169509949,-0.005439392169509949,0.0,1.4152085525442055,1.2248387843306514,1.2248387843306514
2010-05-06,1893.75,1893.75,1.0,1.0,-0.032942510187615515,-0.032942510187615515,1.0,1.0,0.0001556498627912628,-0.032942510187615515,-0.032942510187615515,0.0,1.3685880303844173,1.1844895201996524,1.1844895201996524
2010-05-07,1849.44,1849.44,1.0,1.0,-0.023398019801980197,-0.023398019801980197,1.0,1.0,0.0001556498627912628,-0.023398019801980197,-0.023398019801980197,0.0,1.3365657805487297,1.156774810950783,1.156774810950783
2010-05-10,1942.61,1942.61,1.0,1.0,0.05037741154079067,0.05037741154079067,1.0,1.0,0.0001556498627912628,0.05037741154079067,0.05037741154079067,0.0,1.4038985049267712,1.2150501316620708,1.2150501316620708
2010-05-11,1940.48,1940.48,1.0,1.0,-0.0010964630059558944,-0.0010964630059558944,1.0,1.0,0.0001556498627912628,-0.0010964630059558944,-0.0010964630059558944,0.0,1.402359182152002,1.2137178741423216,1.2137178741423216
2010-05-12,1975.58,1975.58,1.0,1.0,0.018088308047493395,0.018088308047493395,1.0,1.0,0.0001556498627912628,0.018088308047493395,0.018088308047493395,0.0,1.4277254870319984,1.2356719769325568,1.2356719769325568
2010-05-13,1945.52,1945.52,1.0,1.0,-0.01521578473157248,-0.01521578473157248,1.0,1.0,0.0001556498627912628,-0.01521578473157248,-0.01521578473157248,0.0,1.40600152336554,1.2168702581327144,1.2168702581327144
2010-05-14,1907.1,1907.1,1.0,1.0,-0.019747933714379773,-0.019747933714379773,1.0,1.0,0.0001556498627912628,-0.019747933714379773,-0.019747933714379773,0.0,1.3782358984798004,1.1928395849361093,1.1928395849361093
2010-05-17,1915.45,1915.45,1.0,1.0,0.004378375544019875,0.004378375544019875,1.0,1.0,0.0001556498627912628,0.004378375544019875,0.004378375544019875,0.0,1.3842703328315946,1.1980622846027325,1.1980622846027325
2010-05-18,1887.06,1887.06,1.0,1.0,-0.014821582395781685,-0.014821582395781685,1.0,1.0,0.0001556498627912628,-0.014821582395781685,-0.014821582395781685,0.0,1.363753256035495,1.1803051057362146,1.1803051057362146
2010-05-19,1873.42,1873.42,1.0,1.0,-0.007228175044778573,-0.007228175044778573,1.0,1.0,0.0001556498627912628,-0.007228175044778573,-0.007228175044778573,0.0,1.3538958087829838,1.1717736538257073,1.1717736538257073
2010-05-20,1800.12,1800.12,1.0,1.0,-0.03912630376530635,-0.03912630376530635,1.0,1.0,0.0001556498627912628,-0.03912630376530635,-0.03912630376530635,0.0,1.3009228701019657,1.1259264819019397,1.1259264819019397
2010-05-21,1822.77,1822.77,1.0,1.0,0.012582494500366748,0.012582494500366748,1.0,1.0,0.0001556498627912628,0.012582494500366748,0.012582494500366748,0.0,1.317291724960425,1.140093445668288,1.140093445668288
2010-05-24,1815.28,1815.28,1.0,1.0,-0.0041091306089083846,-0.0041091306089083846,1.0,1.0,0.0001556498627912628,-0.0041091306089083846,-0.0041091306089083846,0.0,1.3118788012125284,1.1354086527936766,1.1354086527936766
2010-05-25,1815.68,1815.68,1.0,1.0,0.00022035168128331506,0.00022035168128331506,1.0,1.0,0.0001556498627912628,0.00022035168128331506,0.00022035168128331506,0.0,1.3121678759120154,1.1356588419992633,1.1356588419992633
2010-05-26,1796.47,1796.47,1.0,1.0,-0.010580058160028272,-0.010580058160028272,1.0,1.0,0.0001556498627912628,-0.010580058160028272,-0.010580058160028272,0.0,1.2982850634691456,1.1236435054009606,1.1236435054009606
2010-05-27,1862.71,1862.71,1.0,1.0,0.036872310698202515,0.036872310698202515,1.0,1.0,0.0001556498627912628,0.036872310698202515,0.036872310698202515,0.0,1.3461558337042154,1.1650748378461222,1.1650748378461222
2010-05-28,1852.39,1852.39,1.0,1.0,-0.005540314917512612,-0.005540314917512612,1.0,1.0,0.0001556498627912628,-0.005540314917512612,-0.005540314917512612,0.0,1.3386977064574472,1.1586199563419848,1.1586199563419848
2010-05-31,1852.39,1852.39,0.25,0.3,0.0,0.0,1.0,1.0,0.0001556498627912628,0.0,0.0,0.0,1.3386977064574472,1.1586199563419848,1.1586199563419848
2010-06-01,1835.04,1835.04,0.25,0.3,-0.009366278159566921,-0.009366278159566921,0.25,0.3,0.0001556498627912628,-0.009366278159566921,-0.0026873321427982834,0.925,1.3351001810813938,1.1477679995496606,1.1477679995496606
2010-06-02,1879.59,1879.59,0.25,0.3,0.024277399947685074,0.024277399947685074,0.25,0.3,0.0001556498627912628,0.024277399947685074,0.006186087384014716,0.0,1.3433592274679773,1.1756328223218822,1.1756328223218822
2010-06-03,1895.66,1895.66,0.25,0.3,0.00854973691070926,0.00854973691070926,0.25,0.3,0.0001556498627912628,0.00854973691070926,0.002254171624770762,0.0,1.3463873897204097,1.1856841736563288,1.1856841736563288
2010-06-04,1832.04,1832.04,0.25,0.3,-0.03356087062025892,-0.03356087062025892,0.25,0.3,0.0001556498627912628,-0.03356087062025892,-0.008273480257971283,0.0,1.3352480802319764,1.14589158050776,1.14589158050776
2010-06-07,1798.16,1798.16,0.25,0.3,-0.018493046003362323,-0.018493046003362323,0.25,0.3,0.0001556498627912628,-0.018493046003362323,-0.004506524103747134,0.0,1.3292307525739289,1.1247005547945645,1.1247005547945645
2010-06-08,1795.7,1795.7,0.25,0.3,-0.001368065133247387,-0.001368065133247387,0.25,0.3,0.0001556498627912628,-0.001368065133247387,-0.00022527888621839964,0.0,1.3289313049504619,1.1231618911802062,1.1231618911802062
2010-06-09,1778.92,1778.92,0.25,0.3,-0.009344545302667484,-0.009344545302667484,0.25,0.3,0.0001556498627912628,-0.009344545302667484,-0.002219398928573424,0.0,1.325981876236107,1.112666454005843,1.112666454005843
2010-06-10,1830.09,1830.09,0.25,0.3,0.028764643716412186,0.028764643716412186,0.25,0.3,0.0001556498627912628,0.028764643716412186,0.007307898326196494,0.0,1.3356720169700198,1.1446719081305248,1.1446719081305248
2010-06-11,1847.15,1847.15,0.25,0.3,0.00932194591522828,0.00932194591522828,0.25,0.3,0.0001556498627912628,0.00932194591522828,0.002447223875900517,0.0,1.338940705420321,1.1553424777487986,1.1553424777487986
2010-06-14,1845.48,1845.48,0.25,0.3,-0.0009040954984707028,-0.0009040954984707028,0.25,0.3,0.0001556498627912628,-0.0009040954984707028,-0.0001092864775242286,0.0,1.338794377307012,1.1542979378154739,1.1542979378154739
2010-06-15,1897.48,1897.48,0.25,0.3,0.028176951253874316,0.028176951253874316,0.25,0.3,0.0001556498627912628,0.028176951253874316,0.007160975210562026,0.0,1.3483814506549472,1.186822534541748,1.186822534541748
2010-06-16,1905.31,1905.31,0.25,0.3,0.004126525707780715,0.004126525707780715,0.25,0.3,0.0001556498627912628,0.004126525707780715,0.0011483688240386258,0.0,1.3499298898757912,1.191719988241108,1.191719988241108
2010-06-17,1910.65,1910.65,0.25,0.3,0.002802693524938338,0.002802693524938338,0.25,0.3,0.0001556498627912628,0.002802693524938338,0.0008174107783280316,0.0,1.351033337117763,1.195060014135691,1.195060014135691
2010-06-18,1913.48,1913.48,0.25,0.3,0.0014811713291287276,0.0014811713291287276,0.25,0.3,0.0001556498627912628,0.0014811713291287274,0.00048703022937562895,0.0,1.3516913311938334,1.196830102765217,1.196830102765217
2010-06-21,1895.84,1895.84,0.25,0.3,-0.009218805527102525,-0.009218805527102525,0.25,0.3,0.0001556498627912628,-0.009218805527102525,-0.002187963984682184,0.0,1.348733879242774,1.1857967587988425,1.1857967587988425
2010-06-22,1880.54,1880.54,0.25,0.3,-0.008070301291248194,-0.008070301291248194,0.25,0.3,0.0001556498627912628,-0.008070301291248194,-0.0019008379257186014,0.0,1.346170154733408,1.1762270216851503,1.1762270216851503
2010-06-23,1874.42,1874.42,0.25,0.3,-0.0032543843789549776,-0.0032543843789549776,0.25,0.3,0.0001556498627912628,-0.003254384378954977,-0.0006968586976452972,0.0,1.3452320643525715,1.1723991268396734,1.1723991268396734
2010-06-24,1844.59,1844.59,0.25,0.3,-0.015914256143233718,-0.015914256143233718,0.25,0.3,0.0001556498627912628,-0.015914256143233718,-0.0038618266387149824,0.0,1.3400370113312012,1.1537412668330433,1.1537412668330433
2010-06-25,1838.52,1838.52,0.25,0.3,-0.0032907041673216897,-0.0032907041673216897,0.25,0.3,0.0001556498627912628,-0.0032907041673216897,-0.0007059386447369753,0.0,1.3390910274195247,1.149944645638265,1.149944645638265
2010-06-28,1836.0,1836.0,0.25,0.3,-0.0013706677109849297,-0.0013706677109849297,0.25,0.3,0.0001556498627912628,-0.0013706677109849297,-0.00022592953065278532,0.0,1.3387884872121985,1.1483684536430685,1.1483684536430685
2010-06-29,1764.06,1764.06,0.25,0.3,-0.03918300653594775,-0.03918300653594775,0.25,0.3,0.0001556498627912628,-0.03918300653594775,-0.00967901423689349,0.0,1.3258303343842825,1.1033719250182958,1.1033719250182958
2010-06-30,1739.14,1739.14,0.25,0.3,-0.01412650363366319,-0.01412650363366319,0.25,0.3,0.0001556498627912628,-0.01412650363366319,-0.0034148885113223504,0.0,1.321302771607431,1.087785137510243,1.087785137510243
2010-07-01,1734.41,1734.41,0.25,0.3,-0.002719735041457283,-0.002719735041457283,0.25,0.3,0.0001556498627912628,-0.002719735041457283,-0.0005631963632708736,0.0,1.320558618691682,1.08482665015418,1.08482665015418
2010-07-02,1728.34,1728.34,0.25,0.3,-0.0034997491942505565,-0.0034997491942505565,0.25,0.3,0.0001556498627912628,-0.003499749194250556,-0.0007581999014691919,0.0,1.3195573712771056,1.0810300289594013,1.0810300289594013
2010-07-05,1728.34,1728.34,0.25,0.3,0.0,0.0,0.25,0.3,0.0001556498627912628,0.0,0.0001167373970934471,0.0,1.3197114129699439,1.0810300289594013,1.0810300289594013
2010-07-06,1734.68,1734.68,0.25,0.3,0.0036682597174166887,0.0036682597174166887,0.25,0.3,0.0001556498627912628,0.0036682597174166887,0.0010338023264476193,0.0,1.3210757336989116,1.0849955278679508,1.0849955278679508
2010-07-07,1789.72,1789.72,0.25,0.3,0.031729195010030686,0.031729195010030686,0.25,0.3,0.0001556498627912628,0.031729195010030686,0.008049036149601119,0.0,1.3317091200358149,1.1194215625566841,1.1194215625566841
2010-07-08,1798.31,1798.31,0.25,0.3,0.004799633462217567,0.004799633462217567,0.25,0.3,0.0001556498627912628,0.004799633462217567,0.001316645762647839,0.0,1.3334625092057897,1.124794375746659,1.124794375746659
2010-07-09,1814.79,1814.79,0.25,0.3,0.009164159683258122,0.009164159683258122,0.25,0.3,0.0001556498627912628,0.009164159683258122,0.0024077773179079776,0.0,1.3366731899897362,1.135102171016832,1.135102171016832
2010-07-12,1821.03,1821.03,0.25,0.3,0.0034384143619923258,0.0034384143619923258,0.25,0.3,0.0001556498627912628,0.0034384143619923258,0.0009763409875915285,0.0,1.337978238812138,1.139005122623985,1.139005122623985
2010-07-13,1845.03,1845.03,0.25,0.3,0.01317935454111141,0.01317935454111141,0.25,0.3,0.0001556498627912628,0.013179354541111408,0.003411576032371299,0.0,1.3425428533035038,1.1540164749591886,1.1540164749591886
2010-07-14,1853.41,1853.41,0.25,0.3,0.004541931567508373,0.004541931567508373,0.25,0.3,0.0001556498627912628,0.004541931567508373,0.0012522202889705403,0.0,1.344224012703223,1.1592579388162305,1.1592579388162305
2010-07-15,1856.24,1856.24,0.25,0.3,0.0015269152535055674,0.0015269152535055674,0.25,0.3,0.0001556498627912628,0.0015269152535055674,0.000498466210469839,0.0,1.3448940629528578,1.1610280274457565,1.1610280274457565
2010-07-16,1803.48,1803.48,0.25,0.3,-0.028423048743696944,-0.028423048743696944,0.25,0.3,0.0001556498627912628,-0.028423048743696944,-0.006989024788830789,0.0,1.335494565008529,1.1280280712288675,1.1280280712288675
2010-07-19,1819.28,1819.28,0.25,0.3,0.008760840153481109,0.008760840153481109,0.25,0.3,0.0001556498627912628,0.008760840153481109,0.0023069474354637243,0.0,1.3385754807703514,1.1379105448495432,1.1379105448495432
2010-07-20,1840.67,1840.67,0.25,0.3,0.0117573985312871,0.0117573985312871,0.25,0.3,0.0001556498627912628,0.011757398531287098,0.0030560870299152216,0.0,1.3426662839356962,1.1512894126182933,1.1512894126182933
2010-07-21,1817.3,1817.3,0.25,0.3,-0.012696463787642553,-0.012696463787642553,0.25,0.3,0.0001556498627912628,-0.012696463787642553,-0.0030573785498171913,0.0,1.3385612448396285,1.136672108281889,1.136672108281889
2010-07-22,1863.1,1863.1,0.25,0.3,0.025202223078192976,0.025202223078192976,0.25,0.3,0.0001556498627912628,0.025202223078192976,0.006417293166641691,0.0,1.3471511847692692,1.165318772321569,1.165318772321569
2010-07-23,1875.38,1875.38,0.25,0.3,0.006591165262197496,0.006591165262197496,0.25,0.3,0.0001556498627912628,0.006591165262197496,0.001764528712642821,0.0,1.3495282717150654,1.1729995809330815,1.1729995809330815
2010-07-26,1890.4,1890.4,0.25,0.3,0.008009043500517121,0.008009043500517121,0.25,0.3,0.0001556498627912628,0.008009043500517121,0.0021189982722227274,0.0,1.3523879197911453,1.182394185602863,1.182394185602863
2010-07-27,1888.81,1888.81,0.25,0.3,-0.0008410918324165406,-0.0008410918324165406,0.25,0.3,0.0001556498627912628,-0.0008410918324165405,-9.353556101068802e-05,0.0,1.3522614234283636,1.1813996835106557,1.1813996835106557
2010-07-28,1872.62,1872.62,0.25,0.3,-0.008571534458203911,-0.008571534458203911,0.25,0.3,0.0001556498627912628,-0.008571534458203911,-0.0020261462174575307,0.0,1.3495215440602706,1.171273275414533,1.171273275414533
2010-07-29,1860.3,1860.3,0.25,0.3,-0.0065790176330488,-0.0065790176330488,0.25,0.3,0.0001556498627912628,-0.0065790176330488,-0.001528017011168753,0.0,1.3474594521840078,1.163567447882462,1.163567447882462
2010-07-30,1864.0,1864.0,0.25,0.3,0.001988926517228373,0.001988926517228373,0.25,0.3,0.0001556498627912628,0.001988926517228373,0.0006139690264005404,0.0,1.3482867505519793,1.165881698034139,1.165881698034139
2010-08-02,1898.99,1898.99,0.75,0.6,0.018771459227467924,0.018771459227467924,0.25,0.3,0.0001556498627912628,0.018771459227467924,0.004809602203960428,0.0,1.3547714734790046,1.187766998792838,1.187766998792838
2010-08-03,1891.81,1891.81,0.75,0.6,-0.003780957245693828,-0.003780957245693828,0.75,0.6,0.0001556498627912628,-0.003780957245693828,-0.003159305468572555,0.725,1.3504913365541762,1.1832761025525562,1.1832761025525562
2010-08-04,1909.2,1909.2,0.75,0.6,0.009192255036182262,0.009192255036182262,0.75,0.6,0.0001556498627912628,0.009192255036182262,0.006933103742834512,0.0,1.3598544330943054,1.194153078265439,1.194153078265439
2010-08-05,1904.95,1904.95,0.75,0.6,-0.0022260632725749074,-0.0022260632725749074,0.75,0.6,0.0001556498627912628,-0.0022260632725749074,-0.0016306349887333649,0.0,1.3576370068761177,1.19149481795608,1.19149481795608
2010-08-06,1902.88,1902.88,0.75,0.6,-0.0010866426940339124,-0.0010866426940339124,0.75,0.6,0.0001556498627912628,-0.0010866426940339124,-0.0007760695548276186,0.0,1.3565833861285739,1.1902000888171689,1.1902000888171689
2010-08-09,1915.17,1915.17,0.75,0.6,0.006458631127554071,0.006458631127554071,0.75,0.6,0.0001556498627912628,0.006458631127554071,0.004882885811363369,0.0,1.3632074278966324,1.197887152158821,1.197887152158821
2010-08-10,1899.24,1899.24,0.75,0.6,-0.008317799464277353,-0.008317799464277353,0.75,0.6,0.0001556498627912628,-0.008317799464277353,-0.006199437132510199,0.0,1.3547563091488162,1.1879233670463296,1.1879233670463296
2010-08-11,1845.38,1845.38,0.75,0.6,-0.02835871190581496,-0.02835871190581496,0.75,0.6,0.0001556498627912628,-0.02835871190581496,-0.021230121463663404,0.0,1.3259946681519224,1.154235390514077,1.154235390514077
2010-08-12,1832.17,1832.17,0.75,0.6,-0.007158417236558301,-0.007158417236558301,0.75,0.6,0.0001556498627912628,-0.007158417236558301,-0.00532990046172091,0.0,1.3189272485579,1.1459728919995753,1.1459728919995753
2010-08-13,1818.8,1818.8,0.75,0.6,-0.007297357777935498,-0.007297357777935498,0.75,0.6,0.0001556498627912628,-0.007297357777935498,-0.005434105867753808,0.0,1.3117600582573712,1.137610317802839,1.137610317802839
2010-08-16,1821.51,1821.51,0.75,0.6,0.001489993402243206,0.001489993402243206,0.75,0.6,0.0001556498627912628,0.001489993402243206,0.0011564075173802202,0.0,1.3132769874497392,1.1393053496706889,1.1393053496706889
2010-08-17,1845.37,1845.37,0.75,0.6,0.013099022239789981,0.013099022239789981,0.75,0.6,0.0001556498627912628,0.013099022239789981,0.009863179145540302,0.0,1.3262300736446715,1.154229135783937,1.154229135783937
2010-08-18,1850.8,1850.8,0.75,0.6,0.0029424993361766294,0.0029424993361766294,0.75,0.6,0.0001556498627912628,0.0029424993361766294,0.0022457869678302878,0.0,1.3292085038604073,1.1576254542497768,1.1576254542497768
2010-08-19,1823.0,1823.0,0.75,0.6,-0.015020531661984027,-0.015020531661984027,0.75,0.6,0.0001556498627912628,-0.015020531661984027,-0.011226486280790204,0.0,1.3142861628275087,1.1402373044614993,1.1402373044614993
2010-08-20,1825.75,1825.75,0.75,0.6,0.0015085024684586834,0.0015085024684586834,0.75,0.6,0.0001556498627912628,0.0015085024684586834,0.0011702893170418283,0.0,1.3158242578834014,1.141957355249908,1.141957355249908
2010-08-23,1808.31,1808.31,0.75,0.6,-0.009552238805970226,-0.009552238805970226,0.75,0.6,0.0001556498627912628,-0.009552238805970226,-0.0071252666387798536,0.0,1.3064486591962075,1.1310491058863268,1.1310491058863268
2010-08-24,1775.27,1775.27,0.75,0.6,-0.018271203499399924,-0.018271203499399924,0.75,0.6,0.0001556498627912628,-0.018271203499399924,-0.013664490158852127,0.0,1.2885967043495754,1.1103834775048633,1.1103834775048633
2010-08-25,1790.88,1790.88,0.75,0.6,0.008793028666062241,0.008793028666062241,0.75,0.6,0.0001556498627912628,0.008793028666062241,0.006633683965244497,0.0,1.2971448476448861,1.1201471112528856,1.1201471112528856
