sigmoid_k,max_leverage,base_position,inertia,crisis_vix,fed_block_weight,restrictive_threshold,pivot_relief,base_floor,score,discarded,recent_6m_calmar,recent_6m_maxdd,recent_6m_annret,recent_6m_excess_ret,recent_6m_dd_excess,recent_1y_calmar,recent_1y_maxdd,recent_1y_annret,recent_1y_excess_ret,recent_1y_dd_excess,full_pre_cutoff_calmar,full_pre_cutoff_maxdd,full_pre_cutoff_annret,full_pre_cutoff_excess_ret,full_pre_cutoff_dd_excess
1.2,1.4,0.5,0.05,38.0,0.3,0.5,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -183.05pp 超过容忍带 -5.0pp,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.91,-0.19879999999999998,0.1818,-0.03989152542372887,-0.048452747252747286,0.73,-0.19879999999999998,0.1459,-1.8304809917355378,-0.11245827814569542
1.2,1.4,0.5,0.05,38.0,0.3,0.5,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -190.68pp 超过容忍带 -5.0pp,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.91,-0.19879999999999998,0.1818,-0.03989152542372887,-0.048452747252747286,0.72,-0.19879999999999998,0.1439,-1.9067809917355376,-0.11245827814569542
1.2,1.4,0.5,0.05,38.0,0.3,0.5,0.8,0.7,-inf,recent_1y maxDD=-0.2057 超过绝对阈值 0.2,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.93,-0.2057,0.1909,-0.03089152542372875,-0.04155274725274727,0.64,-0.2341,0.1497,-1.687080991735538,-0.0771582781456954
1.2,1.4,0.5,0.05,38.0,0.35,0.4,0.6,0.3,-inf,recent_1y maxDD=-0.2029 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.9,-0.2029,0.18350000000000002,-0.038191525423728834,-0.044352747252747265,0.72,-0.203,0.1467,-1.802980991735538,-0.10825827814569539
1.2,1.4,0.5,0.05,38.0,0.35,0.4,0.6,0.5,-inf,recent_1y maxDD=-0.2029 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.9,-0.2029,0.18350000000000002,-0.038191525423728834,-0.044352747252747265,0.71,-0.203,0.1447,-1.8769809917355378,-0.10825827814569539
1.2,1.4,0.5,0.05,38.0,0.35,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2080 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.92,-0.20800000000000002,0.19039999999999999,-0.031391525423728917,-0.039252747252747244,0.64,-0.23379999999999998,0.14980000000000002,-1.6845809917355377,-0.07745827814569542
1.2,1.4,0.5,0.05,38.0,0.35,0.4,0.8,0.5,-inf,recent_1y maxDD=-0.2029 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.9,-0.2029,0.18350000000000002,-0.038191525423728834,-0.044352747252747265,0.71,-0.203,0.1447,-1.8769809917355378,-0.10825827814569539
1.2,1.4,0.5,0.05,38.0,0.3,0.5,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -190.68pp 超过容忍带 -5.0pp,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.91,-0.19879999999999998,0.1818,-0.03989152542372887,-0.048452747252747286,0.72,-0.19879999999999998,0.1439,-1.9067809917355376,-0.11245827814569542
1.2,1.4,0.5,0.05,38.0,0.35,0.4,0.8,0.7,-inf,recent_1y maxDD=-0.2080 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.92,-0.20800000000000002,0.19039999999999999,-0.031391525423728917,-0.039252747252747244,0.64,-0.23379999999999998,0.14980000000000002,-1.6845809917355377,-0.07745827814569542
1.2,1.4,0.5,0.05,38.0,0.35,0.5,0.6,0.3,-inf,recent_1y maxDD=-0.2029 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.9,-0.2029,0.18350000000000002,-0.038191525423728834,-0.044352747252747265,0.72,-0.2029,0.147,-1.788880991735538,-0.1083582781456954
1.2,1.4,0.5,0.05,38.0,0.35,0.5,0.6,0.5,-inf,recent_1y maxDD=-0.2029 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.9,-0.2029,0.18350000000000002,-0.038191525423728834,-0.044352747252747265,0.71,-0.2029,0.1451,-1.8630809917355382,-0.1083582781456954
1.2,1.4,0.5,0.05,38.0,0.35,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2080 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.92,-0.20800000000000002,0.19039999999999999,-0.031391525423728917,-0.039252747252747244,0.64,-0.23379999999999998,0.1502,-1.6701809917355384,-0.07745827814569542
1.2,1.4,0.5,0.05,38.0,0.35,0.5,0.8,0.3,-inf,recent_1y maxDD=-0.2029 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.9,-0.2029,0.18350000000000002,-0.038191525423728834,-0.044352747252747265,0.72,-0.2029,0.147,-1.7889809917355377,-0.1083582781456954
1.2,1.4,0.5,0.05,38.0,0.35,0.5,0.8,0.5,-inf,recent_1y maxDD=-0.2029 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.9,-0.2029,0.18350000000000002,-0.038191525423728834,-0.044352747252747265,0.71,-0.2029,0.1451,-1.8630809917355382,-0.1083582781456954
1.2,1.4,0.5,0.05,38.0,0.3,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2057 超过绝对阈值 0.2,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.93,-0.2057,0.1909,-0.03089152542372875,-0.04155274725274727,0.64,-0.2341,0.1497,-1.687080991735538,-0.0771582781456954
1.2,1.4,0.5,0.05,38.0,0.3,0.5,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -183.04pp 超过容忍带 -5.0pp,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.91,-0.19879999999999998,0.1818,-0.03989152542372887,-0.048452747252747286,0.73,-0.19879999999999998,0.1459,-1.830380991735538,-0.11245827814569542
1.2,1.4,0.5,0.05,40.0,0.25,0.4,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -189.58pp 超过容忍带 -5.0pp,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.93,-0.19469999999999998,0.1802,-0.041391525423728925,-0.05255274725274728,0.74,-0.1946,0.1442,-1.8957809917355375,-0.1166582781456954
1.2,1.4,0.5,0.05,38.0,0.25,0.5,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -190.85pp 超过容忍带 -5.0pp,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.93,-0.19469999999999998,0.1802,-0.041391525423728925,-0.05255274725274728,0.74,-0.1946,0.1438,-1.908480991735538,-0.1166582781456954
1.2,1.4,0.5,0.05,38.0,0.25,0.4,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -192.40pp 超过容忍带 -5.0pp,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.93,-0.19469999999999998,0.1802,-0.041391525423728925,-0.05255274725274728,0.74,-0.1946,0.1434,-1.9239809917355375,-0.1166582781456954
1.2,1.4,0.5,0.05,38.0,0.25,0.4,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -197.57pp 超过容忍带 -5.0pp,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.93,-0.19469999999999998,0.1802,-0.041391525423728925,-0.05255274725274728,0.73,-0.1946,0.142,-1.9756809917355378,-0.1166582781456954
1.2,1.4,0.5,0.05,38.0,0.25,0.4,0.8,0.7,-inf,recent_1y maxDD=-0.2033 超过绝对阈值 0.2,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.94,-0.20329999999999998,0.19140000000000001,-0.030391525423728805,-0.04395274725274728,0.63,-0.23440000000000003,0.1479,-1.7557809917355378,-0.07685827814569537
1.2,1.4,0.5,0.05,38.0,0.25,0.5,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -190.84pp 超过容忍带 -5.0pp,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.93,-0.19469999999999998,0.1802,-0.041391525423728925,-0.05255274725274728,0.74,-0.1946,0.1438,-1.9083809917355383,-0.1166582781456954
1.2,1.4,0.5,0.05,38.0,0.25,0.5,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -196.07pp 超过容忍带 -5.0pp,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.93,-0.19469999999999998,0.1802,-0.041391525423728925,-0.05255274725274728,0.73,-0.1946,0.1424,-1.9606809917355381,-0.1166582781456954
1.2,1.4,0.5,0.05,38.0,0.25,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2033 超过绝对阈值 0.2,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.94,-0.20329999999999998,0.19140000000000001,-0.030391525423728805,-0.04395274725274728,0.63,-0.23440000000000003,0.1483,-1.7397809917355378,-0.07685827814569537
1.2,1.4,0.5,0.05,38.0,0.25,0.5,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -196.07pp 超过容忍带 -5.0pp,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.93,-0.19469999999999998,0.1802,-0.041391525423728925,-0.05255274725274728,0.73,-0.1946,0.1424,-1.9606809917355381,-0.1166582781456954
1.2,1.4,0.5,0.05,38.0,0.3,0.4,0.8,0.7,-inf,recent_1y maxDD=-0.2057 超过绝对阈值 0.2,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.93,-0.2057,0.1909,-0.03089152542372875,-0.04155274725274727,0.64,-0.2341,0.1493,-1.702680991735538,-0.0771582781456954
1.2,1.4,0.5,0.05,38.0,0.25,0.5,0.8,0.7,-inf,recent_1y maxDD=-0.2033 超过绝对阈值 0.2,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.94,-0.20329999999999998,0.19140000000000001,-0.030391525423728805,-0.04395274725274728,0.63,-0.23440000000000003,0.1483,-1.7397809917355378,-0.07685827814569537
1.2,1.4,0.5,0.05,38.0,0.3,0.4,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -184.53pp 超过容忍带 -5.0pp,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.91,-0.19879999999999998,0.1818,-0.03989152542372887,-0.048452747252747286,0.73,-0.19879999999999998,0.14550000000000002,-1.845280991735538,-0.11245827814569542
1.2,1.4,0.5,0.05,38.0,0.3,0.4,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -192.14pp 超过容忍带 -5.0pp,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.91,-0.19879999999999998,0.1818,-0.03989152542372887,-0.048452747252747286,0.72,-0.19879999999999998,0.1435,-1.9213809917355382,-0.11245827814569542
1.2,1.4,0.5,0.05,38.0,0.3,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2057 超过绝对阈值 0.2,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.93,-0.2057,0.1909,-0.03089152542372875,-0.04155274725274727,0.64,-0.2341,0.1493,-1.702680991735538,-0.0771582781456954
1.2,1.4,0.5,0.05,38.0,0.3,0.4,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -184.54pp 超过容忍带 -5.0pp,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.91,-0.19879999999999998,0.1818,-0.03989152542372887,-0.048452747252747286,0.73,-0.19879999999999998,0.14550000000000002,-1.8453809917355377,-0.11245827814569542
1.2,1.4,0.5,0.05,38.0,0.3,0.4,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -192.14pp 超过容忍带 -5.0pp,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.91,-0.19879999999999998,0.1818,-0.03989152542372887,-0.048452747252747286,0.72,-0.19879999999999998,0.1435,-1.9213809917355382,-0.11245827814569542
1.2,1.4,0.5,0.05,38.0,0.35,0.5,0.8,0.7,-inf,recent_1y maxDD=-0.2080 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.92,-0.20800000000000002,0.19039999999999999,-0.031391525423728917,-0.039252747252747244,0.64,-0.23379999999999998,0.1502,-1.6701809917355384,-0.07745827814569542
1.2,1.4,0.5,0.05,40.0,0.25,0.4,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -197.57pp 超过容忍带 -5.0pp,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.93,-0.19469999999999998,0.1802,-0.041391525423728925,-0.05255274725274728,0.73,-0.1946,0.142,-1.9756809917355378,-0.1166582781456954
1.2,1.4,0.5,0.05,38.0,0.25,0.4,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -197.57pp 超过容忍带 -5.0pp,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.93,-0.19469999999999998,0.1802,-0.041391525423728925,-0.05255274725274728,0.73,-0.1946,0.142,-1.9756809917355378,-0.1166582781456954
1.2,1.4,0.5,0.05,40.0,0.35,0.4,0.8,0.3,-inf,recent_1y maxDD=-0.2029 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.9,-0.2029,0.18350000000000002,-0.038191525423728834,-0.044352747252747265,0.73,-0.2029,0.1475,-1.7733809917355376,-0.1083582781456954
1.2,1.4,0.5,0.05,40.0,0.3,0.5,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -180.22pp 超过容忍带 -5.0pp,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.91,-0.19879999999999998,0.1818,-0.03989152542372887,-0.048452747252747286,0.74,-0.19879999999999998,0.1467,-1.802180991735538,-0.11245827814569542
1.2,1.4,0.5,0.05,40.0,0.3,0.5,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -190.68pp 超过容忍带 -5.0pp,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.91,-0.19879999999999998,0.1818,-0.03989152542372887,-0.048452747252747286,0.72,-0.19879999999999998,0.1439,-1.9067809917355376,-0.11245827814569542
1.2,1.4,0.5,0.05,40.0,0.3,0.5,0.8,0.7,-inf,recent_1y maxDD=-0.2057 超过绝对阈值 0.2,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.93,-0.2057,0.1909,-0.03089152542372875,-0.04155274725274727,0.64,-0.2341,0.1497,-1.687080991735538,-0.0771582781456954
1.2,1.4,0.5,0.05,40.0,0.35,0.4,0.6,0.3,-inf,recent_1y maxDD=-0.2029 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.9,-0.2029,0.18350000000000002,-0.038191525423728834,-0.044352747252747265,0.73,-0.2029,0.1475,-1.7732809917355379,-0.1083582781456954
1.2,1.4,0.5,0.05,40.0,0.35,0.4,0.6,0.5,-inf,recent_1y maxDD=-0.2029 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.9,-0.2029,0.18350000000000002,-0.038191525423728834,-0.044352747252747265,0.71,-0.203,0.1447,-1.8769809917355378,-0.10825827814569539
1.2,1.4,0.5,0.05,40.0,0.35,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2080 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.92,-0.20800000000000002,0.19039999999999999,-0.031391525423728917,-0.039252747252747244,0.64,-0.23379999999999998,0.14980000000000002,-1.6845809917355377,-0.07745827814569542
1.2,1.4,0.5,0.05,40.0,0.35,0.4,0.8,0.5,-inf,recent_1y maxDD=-0.2029 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.9,-0.2029,0.18350000000000002,-0.038191525423728834,-0.044352747252747265,0.71,-0.203,0.1447,-1.8769809917355378,-0.10825827814569539
1.2,1.4,0.5,0.05,40.0,0.3,0.5,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -190.68pp 超过容忍带 -5.0pp,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.91,-0.19879999999999998,0.1818,-0.03989152542372887,-0.048452747252747286,0.72,-0.19879999999999998,0.1439,-1.9067809917355376,-0.11245827814569542
1.2,1.4,0.5,0.05,40.0,0.35,0.4,0.8,0.7,-inf,recent_1y maxDD=-0.2080 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.92,-0.20800000000000002,0.19039999999999999,-0.031391525423728917,-0.039252747252747244,0.64,-0.23379999999999998,0.14980000000000002,-1.6845809917355377,-0.07745827814569542
1.2,1.4,0.5,0.05,40.0,0.35,0.5,0.6,0.3,-inf,recent_1y maxDD=-0.2029 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.9,-0.2029,0.18350000000000002,-0.038191525423728834,-0.044352747252747265,0.73,-0.2029,0.1478,-1.7588809917355377,-0.1083582781456954
1.2,1.4,0.5,0.05,40.0,0.35,0.5,0.6,0.5,-inf,recent_1y maxDD=-0.2029 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.9,-0.2029,0.18350000000000002,-0.038191525423728834,-0.044352747252747265,0.71,-0.2029,0.1451,-1.8630809917355382,-0.1083582781456954
1.2,1.4,0.5,0.05,40.0,0.35,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2080 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.92,-0.20800000000000002,0.19039999999999999,-0.031391525423728917,-0.039252747252747244,0.64,-0.23379999999999998,0.1502,-1.6701809917355384,-0.07745827814569542
1.2,1.4,0.5,0.05,40.0,0.35,0.5,0.8,0.3,-inf,recent_1y maxDD=-0.2029 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.9,-0.2029,0.18350000000000002,-0.038191525423728834,-0.044352747252747265,0.73,-0.2029,0.1478,-1.7589809917355383,-0.1083582781456954
1.2,1.4,0.5,0.05,40.0,0.35,0.5,0.8,0.5,-inf,recent_1y maxDD=-0.2029 超过绝对阈值 0.2,6.65,-0.0654,0.4353,-0.0216459915611813,-0.005498041863605821,0.9,-0.2029,0.18350000000000002,-0.038191525423728834,-0.044352747252747265,0.71,-0.2029,0.1451,-1.8630809917355382,-0.1083582781456954
1.2,1.4,0.5,0.05,40.0,0.3,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2057 超过绝对阈值 0.2,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.93,-0.2057,0.1909,-0.03089152542372875,-0.04155274725274727,0.64,-0.2341,0.1497,-1.687080991735538,-0.0771582781456954
1.2,1.4,0.5,0.05,40.0,0.3,0.5,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -180.21pp 超过容忍带 -5.0pp,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.91,-0.19879999999999998,0.1818,-0.03989152542372887,-0.048452747252747286,0.74,-0.19879999999999998,0.1467,-1.8020809917355383,-0.11245827814569542
1.2,1.4,0.5,0.05,40.0,0.25,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2033 超过绝对阈值 0.2,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.94,-0.20329999999999998,0.19140000000000001,-0.030391525423728805,-0.04395274725274728,0.63,-0.23440000000000003,0.1479,-1.7557809917355378,-0.07685827814569537
1.2,1.4,0.5,0.05,40.0,0.25,0.5,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -188.00pp 超过容忍带 -5.0pp,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.93,-0.19469999999999998,0.1802,-0.041391525423728925,-0.05255274725274728,0.74,-0.1946,0.1446,-1.879980991735538,-0.1166582781456954
1.2,1.4,0.5,0.05,40.0,0.25,0.4,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -189.64pp 超过容忍带 -5.0pp,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.93,-0.19469999999999998,0.1802,-0.041391525423728925,-0.05255274725274728,0.74,-0.1946,0.1442,-1.8963809917355379,-0.1166582781456954
1.2,1.4,0.5,0.05,40.0,0.25,0.4,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -197.57pp 超过容忍带 -5.0pp,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.93,-0.19469999999999998,0.1802,-0.041391525423728925,-0.05255274725274728,0.73,-0.1946,0.142,-1.9756809917355378,-0.1166582781456954
1.2,1.4,0.5,0.05,40.0,0.25,0.4,0.8,0.7,-inf,recent_1y maxDD=-0.2033 超过绝对阈值 0.2,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.94,-0.20329999999999998,0.19140000000000001,-0.030391525423728805,-0.04395274725274728,0.63,-0.23440000000000003,0.1479,-1.7557809917355378,-0.07685827814569537
1.2,1.4,0.5,0.05,40.0,0.25,0.5,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -187.99pp 超过容忍带 -5.0pp,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.93,-0.19469999999999998,0.1802,-0.041391525423728925,-0.05255274725274728,0.74,-0.1946,0.1446,-1.8798809917355381,-0.1166582781456954
1.2,1.4,0.5,0.05,40.0,0.25,0.5,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -196.07pp 超过容忍带 -5.0pp,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.93,-0.19469999999999998,0.1802,-0.041391525423728925,-0.05255274725274728,0.73,-0.1946,0.1424,-1.9606809917355381,-0.1166582781456954
1.2,1.4,0.5,0.05,40.0,0.25,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2033 超过绝对阈值 0.2,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.94,-0.20329999999999998,0.19140000000000001,-0.030391525423728805,-0.04395274725274728,0.63,-0.23440000000000003,0.1483,-1.7397809917355378,-0.07685827814569537
1.2,1.4,0.5,0.05,40.0,0.25,0.5,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -196.07pp 超过容忍带 -5.0pp,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.93,-0.19469999999999998,0.1802,-0.041391525423728925,-0.05255274725274728,0.73,-0.1946,0.1424,-1.9606809917355381,-0.1166582781456954
1.2,1.4,0.5,0.05,40.0,0.3,0.4,0.8,0.7,-inf,recent_1y maxDD=-0.2057 超过绝对阈值 0.2,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.93,-0.2057,0.1909,-0.03089152542372875,-0.04155274725274727,0.64,-0.2341,0.1493,-1.702680991735538,-0.0771582781456954
1.2,1.4,0.5,0.05,40.0,0.25,0.5,0.8,0.7,-inf,recent_1y maxDD=-0.2033 超过绝对阈值 0.2,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.94,-0.20329999999999998,0.19140000000000001,-0.030391525423728805,-0.04395274725274728,0.63,-0.23440000000000003,0.1483,-1.7397809917355378,-0.07685827814569537
1.2,1.4,0.5,0.05,40.0,0.3,0.4,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -181.69pp 超过容忍带 -5.0pp,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.91,-0.19879999999999998,0.1818,-0.03989152542372887,-0.048452747252747286,0.74,-0.19879999999999998,0.1463,-1.8168809917355375,-0.11245827814569542
1.2,1.4,0.5,0.05,40.0,0.3,0.4,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -192.14pp 超过容忍带 -5.0pp,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.91,-0.19879999999999998,0.1818,-0.03989152542372887,-0.048452747252747286,0.72,-0.19879999999999998,0.1435,-1.9213809917355382,-0.11245827814569542
1.2,1.4,0.5,0.05,40.0,0.3,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2057 超过绝对阈值 0.2,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.93,-0.2057,0.1909,-0.03089152542372875,-0.04155274725274727,0.64,-0.2341,0.1493,-1.702680991735538,-0.0771582781456954
1.2,1.4,0.5,0.05,40.0,0.3,0.4,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -181.70pp 超过容忍带 -5.0pp,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.91,-0.19879999999999998,0.1818,-0.03989152542372887,-0.048452747252747286,0.74,-0.19879999999999998,0.1463,-1.8169809917355382,-0.11245827814569542
1.2,1.4,0.5,0.05,40.0,0.3,0.4,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -192.14pp 超过容忍带 -5.0pp,6.64,-0.065,0.43170000000000003,-0.023145991561181356,-0.0058980418636058185,0.91,-0.19879999999999998,0.1818,-0.03989152542372887,-0.048452747252747286,0.72,-0.19879999999999998,0.1435,-1.9213809917355382,-0.11245827814569542
1.2,1.4,0.5,0.05,38.0,0.25,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2033 超过绝对阈值 0.2,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.94,-0.20329999999999998,0.19140000000000001,-0.030391525423728805,-0.04395274725274728,0.63,-0.23440000000000003,0.1479,-1.7557809917355378,-0.07685827814569537
1.2,1.4,0.5,0.05,38.0,0.25,0.4,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -192.39pp 超过容忍带 -5.0pp,6.63,-0.0647,0.4293,-0.02404599156118148,-0.006198041863605827,0.93,-0.19469999999999998,0.1802,-0.041391525423728925,-0.05255274725274728,0.74,-0.1946,0.1434,-1.9238809917355377,-0.1166582781456954
1.2,1.4,0.45,0.05,38.0,0.25,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2060 超过绝对阈值 0.2,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.94,-0.20600000000000002,0.193,-0.02879152542372876,-0.041252747252747246,0.63,-0.23620000000000002,0.1492,-1.7059809917355375,-0.07505827814569538
1.2,1.4,0.45,0.05,38.0,0.35,0.4,0.8,0.3,-inf,recent_1y maxDD=-0.2073 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.9,-0.2073,0.1873,-0.03439152542372881,-0.03995274725274725,0.73,-0.2072,0.1503,-1.6652809917355382,-0.1040582781456954
1.2,1.4,0.45,0.05,38.0,0.3,0.5,0.8,0.3,-inf,recent_1y maxDD=-0.2034 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.91,-0.2034,0.1856,-0.03609152542372884,-0.043852747252747265,0.73,-0.20329999999999998,0.1492,-1.7073809917355378,-0.10795827814569542
1.2,1.4,0.45,0.05,38.0,0.3,0.5,0.8,0.5,-inf,recent_1y maxDD=-0.2034 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.91,-0.2034,0.1856,-0.03609152542372884,-0.043852747252747265,0.73,-0.20329999999999998,0.1476,-1.7681809917355382,-0.10795827814569542
