,NDX,SPX,Position,QQQ_weight,ret_ndx,ret_spx,pos_l,qw_l,cash_ret,asset_ret,strat_ret,turnover,strat_nv,bh_ndx_nv,bh_spx_nv
2018-07-16,7357.9,2798.43,1.0,1.0,-0.002429560374304196,-0.001028090429120665,1.0,1.0,0.0001556498627912628,-0.002429560374304196,-0.002429560374304196,0.0,1.729848847013833,1.6894904824229076,1.366394211050565
2018-07-17,7403.89,2809.55,1.0,1.0,0.006250424713573288,0.00397365665748306,1.0,1.0,0.0001556498627912628,0.006250424713573288,0.006250424713573288,0.0,1.7406611369979543,1.7000505154875905,1.3718237925040524
2018-07-18,7390.13,2815.62,1.0,1.0,-0.001858482500415315,0.0021604883344306103,1.0,1.0,0.0001556498627912628,-0.001858482500415315,-0.001858482500415315,0.0,1.7374261487356906,1.6968910013547347,1.3747876018046519
2018-07-19,7352.36,2804.49,1.0,1.0,-0.005110870850715821,-0.003952948196134454,1.0,1.0,0.0001556498627912628,-0.005110870850715821,-0.005110870850715821,0.0,1.728546388076846,1.6882184105990687,1.3693531376340302
2018-07-20,7350.23,2801.83,1.0,1.0,-0.000289702898117028,-0.0009484790461010695,1.0,1.0,0.0001556498627912628,-0.000289702898117028,-0.000289702898117028,0.0,1.7280456231786903,1.6877293288328636,1.3680543348762715
2018-07-23,7371.78,2806.98,1.0,1.0,0.0029318810431782083,0.00183808439484201,1.0,1.0,0.0001556498627912628,0.0029318810431782083,0.0029318810431782083,0.0,1.733112047383035,1.6926775504580847,1.3705689342005036
2018-07-24,7406.25,2820.4,1.0,1.0,0.004675939867982981,0.004780938945058377,1.0,1.0,0.0001556498627912628,0.004675939867982981,0.004675939867982981,0.0,1.741215975101075,1.7005924088999114,1.37712154059491
2018-07-25,7508.59,2846.07,1.0,1.0,0.01381805907173006,0.009101545880016992,1.0,1.0,0.0001556498627912628,0.01381805907173006,0.01381805907173006,0.0,1.7652762003016618,1.724091295263026,1.3896554754789943
2018-07-26,7400.75,2837.44,1.0,1.0,-0.014362217140634903,-0.003032251490652005,1.0,1.0,0.0001556498627912628,-0.014362217140634903,-0.014362217140634903,0.0,1.7399229201997344,1.69932952171018,1.3854416905919804
2018-07-27,7296.78,2818.82,1.0,1.0,-0.014048576157821846,-0.006562253298748155,1.0,1.0,0.0001556498627912628,-0.014048576157821846,-0.014048576157821846,0.0,1.7154794805465687,1.6754563615071996,1.37635007128767
2018-07-30,7193.1,2802.6,1.0,1.0,-0.014209007260736817,-0.005754180827438504,1.0,1.0,0.0001556498627912628,-0.014209007260736817,-0.014209007260736817,0.0,1.6911042201518376,1.6516497899014961,1.3684303040956227
2018-07-31,7231.98,2816.29,1.0,1.0,0.005405179964132145,0.00488474987511589,1.0,1.0,0.0001556498627912628,0.005405179964132145,0.005405179964132145,0.0,1.7002449427998616,1.6605772542536348,1.3751147438526585
2018-08-01,7272.89,2813.36,1.0,1.0,0.005656818741202274,-0.0010403758135703045,1.0,1.0,0.0001556498627912628,0.005656818741202274,0.005656818741202274,0.0,1.7098629202569262,1.669970838786711,1.3736841077322703
2018-08-02,7372.15,2827.22,1.0,1.0,0.01364794462723884,0.004926493587738445,1.0,1.0,0.0001556498627912628,0.01364794462723884,0.01364794462723884,0.0,1.7331990347127617,1.6927625083235756,1.3804515536805915
2018-08-03,7395.49,2840.35,1.0,1.0,0.0031659692220045166,0.0046441380578801095,1.0,1.0,0.0001556498627912628,0.0031659692220045166,0.0031659692220045166,0.0,1.7386862895122703,1.6981217423250912,1.3868625612780991
2018-08-06,7438.99,2850.4,1.0,1.0,0.005881963196488593,0.0035382963367192044,1.0,1.0,0.0001556498627912628,0.005881963196488593,0.005881963196488593,0.0,1.7489131782774208,1.7081100319166045,1.3917696919982026
2018-08-07,7462.65,2858.45,1.0,1.0,0.003180539293640594,0.002824165029469361,1.0,1.0,0.0001556498627912628,0.003180539293640594,0.003180539293640594,0.0,1.7544756653620979,1.7135427429909769,1.3957002792914193
2018-08-08,7469.54,2857.7,1.0,1.0,0.00092326452399627,-0.00026237996116773576,1.0,1.0,0.0001556498627912628,0.00092326452399627,0.00092326452399627,0.0,1.7560955105021414,1.7151247962159317,1.395334075506337
2018-08-09,7466.96,2853.58,1.0,1.0,-0.0003454027958883499,-0.001441718864821362,1.0,1.0,0.0001556498627912628,-0.0003454027958883499,-0.0003454027958883499,0.0,1.755488950202967,1.7145323873160212,1.3933223960469514
2018-08-10,7408.3,2833.28,1.0,1.0,-0.00785594137373169,-0.0071138709971333425,1.0,1.0,0.0001556498627912628,-0.00785594137373169,-0.00785594137373169,0.0,1.7416979319279386,1.7010631213979024,1.3834104802640566
2018-08-13,7401.17,2821.93,1.0,1.0,-0.000962434026699821,-0.004005957759204981,1.0,1.0,0.0001556498627912628,-0.000962434026699821,-0.000962434026699821,0.0,1.7400216625740186,1.6994259603683048,1.3778685963164772
2018-08-14,7447.17,2839.96,1.0,1.0,0.006215233537400167,0.00638924424064391,1.0,1.0,0.0001556498627912628,0.006215233537400167,0.006215233537400167,0.0,1.7508363035670513,1.7099882895915144,1.3866721353098563
2018-08-15,7354.66,2818.37,1.0,1.0,-0.012422168421024393,-0.00760221974957398,1.0,1.0,0.0001556498627912628,-0.012422168421024393,-0.012422168421024393,0.0,1.7290871201264977,1.688746527060229,1.37613034901662
2018-08-16,7374.29,2840.69,1.0,1.0,0.002669056081450405,0.007919471183698512,1.0,1.0,0.0001556498627912628,0.002669056081450405,0.002669056081450405,0.0,1.733702150619829,1.6932538862483075,1.38702857366067
2018-08-17,7377.54,2850.13,1.0,1.0,0.0004407203947769389,0.0033231362802699227,1.0,1.0,0.0001556498627912628,0.0004407203947769389,0.0004407203947769389,0.0,1.7344662285160757,1.6940001377695124,1.3916378586355729
2018-08-20,7371.42,2857.05,1.0,1.0,-0.000829544807618765,0.002427959426412052,1.0,1.0,0.0001556498627912628,-0.000829544807618765,-0.000829544807618765,0.0,1.7330274110622201,1.6925948887511202,1.395016698892599
2018-08-21,7397.23,2862.96,1.0,1.0,0.0035013606604967773,0.0020685672284348477,1.0,1.0,0.0001556498627912628,0.0035013606604967773,0.0035013606604967773,0.0,1.739095365062876,1.6985212739087512,1.3979023847190475
2018-08-22,7424.6,2861.82,1.0,1.0,0.003700033661248936,-0.0003981892866123937,1.0,1.0,0.0001556498627912628,0.003700033661248936,0.003700033661248936,0.0,1.7455300764537307,1.704805859796561,1.3973457549657224
2018-08-23,7413.84,2856.98,1.0,1.0,-0.0014492363224954952,-0.001691231454109654,1.0,1.0,0.0001556498627912628,-0.0014492363224954952,-0.0014492363224954952,0.0,1.7430003908649256,1.7023351932217405,1.3949825198726578
2018-08-24,7485.4,2874.69,1.0,1.0,0.009652218013876723,0.0061988533346399866,1.0,1.0,0.0001556498627912628,0.009652218013876723,0.009652218013876723,0.0,1.7598242106358262,1.7187665036394117,1.4036298119177348
2018-08-27,7559.13,2896.74,1.0,1.0,0.009849841023859884,0.007670392285776817,1.0,1.0,0.0001556498627912628,0.009849841023859884,0.009849841023859884,0.0,1.7771581993405288,1.7356960804573955,1.414396203199155
2018-08-28,7570.25,2897.52,1.0,1.0,0.0014710687605583583,0.0002692682118519141,1.0,1.0,0.0001556498627912628,0.0014710687605583583,0.0014710687605583583,0.0,1.7797725212501487,1.73824940873918,1.4147770551356407
2018-08-29,7660.18,2914.04,1.0,1.0,0.011879396321125446,0.005701427427593275,1.0,1.0,0.0001556498627912628,0.011879396321125446,0.011879396321125446,0.0,1.8009151443915279,1.7588987623705548,1.4228433038417208
2018-08-30,7642.67,2901.13,1.0,1.0,-0.002285847068867808,-0.004430275493816138,1.0,1.0,0.0001556498627912628,-0.002285847068867808,-0.002285847068867808,0.0,1.796798527787441,1.7548781887901548,1.4165397160211703
2018-08-31,7654.55,2901.52,1.0,1.0,0.0015544305851227236,0.00013443037712890238,1.0,1.0,0.0001556498627912628,0.0015544305851227236,0.0015544305851227236,0.0,1.7995915263743372,1.757606025119975,1.4167301419894132
2018-09-03,7654.55,2901.52,1.0,1.0,0.0,0.0,1.0,1.0,0.0001556498627912628,0.0,0.0,0.0,1.7995915263743372,1.757606025119975,1.4167301419894132
2018-09-04,7622.32,2896.72,1.0,1.0,-0.004210567570921975,-0.001654305329620409,1.0,1.0,0.0001556498627912628,-0.004210567570921975,-0.004210567570921975,0.0,1.7920142246524795,1.7502055061881479,1.4143864377648863
2018-09-05,7523.26,2888.6,1.0,1.0,-0.012996043199445806,-0.002803170482476691,1.0,1.0,0.0001556498627912628,-0.012996043199445806,-0.012996043199445806,0.0,1.7687251303748746,1.7274597598218189,1.4104216714517284
2018-09-06,7453.17,2878.05,1.0,1.0,-0.009316439947575916,-0.0036522883057535926,1.0,1.0,0.0001556498627912628,-0.009316439947575916,-0.009316439947575916,0.0,1.7522469089139687,1.711365984707585,1.4052704048749038
2018-09-07,7430.26,2871.68,1.0,1.0,-0.0030738598475548162,-0.0022133041469051262,1.0,1.0,0.0001556498627912628,-0.0030738598475548162,-0.0030738598475548162,0.0,1.746860747497656,1.7061054855227213,1.402160114060271
2018-09-10,7447.68,2877.13,1.0,1.0,0.002344467084597346,0.001897843770893859,1.0,1.0,0.0001556498627912628,0.002344467084597346,0.002344467084597346,0.0,1.7509562050215395,1.7101053936763804,1.4048211948985363
2018-09-11,7507.87,2887.89,1.0,1.0,0.008081711351722864,0.0037398379635260603,1.0,1.0,0.0001556498627912628,0.008081711351722864,0.008081711351722864,0.0,1.7651069276600317,1.7239259718490973,1.410074998535184
2018-09-12,7488.06,2888.92,1.0,1.0,-0.002638564599546811,0.00035666178420923345,1.0,1.0,0.0001556498627912628,-0.002638564599546811,-0.002638564599546811,0.0,1.760449579006293,1.719377281807537,1.4105779184000302
2018-09-13,7561.69,2904.18,1.0,1.0,0.00983298744935257,0.005282250806529776,1.0,1.0,0.0001556498627912628,0.00983298744935257,0.00983298744935257,0.0,1.77776005762188,1.7362838970402525,1.418028944747172
2018-09-14,7545.5,2904.98,1.0,1.0,-0.002141055769279032,0.00027546501938591206,1.0,1.0,0.0001556498627912628,-0.002141055769279032,-0.002141055769279032,0.0,1.7739537741941147,1.7325664163853882,1.4184195621179265
2018-09-17,7434.73,2888.8,1.0,1.0,-0.014680273010403644,-0.005569745746958565,1.0,1.0,0.0001556498627912628,-0.014680273010403644,-0.014680273010403644,0.0,1.7479116484811092,1.707131868384194,1.4105193257944173
2018-09-18,7494.4,2904.31,1.0,1.0,0.008025846264760217,0.005369011354195541,1.0,1.0,0.0001556498627912628,0.008025846264760217,0.008025846264760217,0.0,1.7619401186562023,1.7208330463135184,1.4180924200699199
2018-09-19,7490.32,2907.95,1.0,1.0,-0.0005444064901792833,0.00125330973621951,1.0,1.0,0.0001556498627912628,-0.0005444064901792833,-0.0005444064901792833,0.0,1.7609809070202986,1.7198962136345903,1.4198697291068525
2018-09-20,7569.03,2930.75,1.0,1.0,0.010508229287934379,0.007840574975498171,1.0,1.0,0.0001556498627912628,0.010508229287934379,0.010508229287934379,0.0,1.7794856981629426,1.7379692773989128,1.4310023241733552
2018-09-21,7531.07,2929.67,1.0,1.0,-0.005015173674830176,-0.00036850635502849727,1.0,1.0,0.0001556498627912628,-0.005015173674830176,-0.005015173674830176,0.0,1.770561268334779,1.729253059631238,1.4304749907228367
2018-09-24,7548.75,2919.37,1.0,1.0,0.002347607976024735,-0.0035157543341060027,1.0,1.0,0.0001556498627912628,0.002347607976024735,0.002347607976024735,0.0,1.7747178520903621,1.7333126679065936,1.4254457920743726
2018-09-25,7563.19,2915.56,1.0,1.0,0.00191289948666995,-0.0013050760951849316,1.0,1.0,0.0001556498627912628,0.00191289948666995,0.00191289948666995,0.0,1.7781127089586097,1.7366283208192705,1.4235854768461544
2018-09-26,7563.09,2905.97,1.0,1.0,-1.3221934130891455e-05,-0.00328924803468289,1.0,1.0,0.0001556498627912628,-1.3221934130891455e-05,-1.3221934130891455e-05,0.0,1.7780891988694947,1.7366053592340027,1.418902951114235
2018-09-27,7629.57,2914.0,1.0,1.0,0.008790058031836079,0.0027632769780832067,1.0,1.0,0.0001556498627912628,0.008790058031836079,0.008790058031836079,0.0,1.7937187061133384,1.7518702211200672,1.4228237729731834
2018-09-28,7627.65,2913.98,1.0,1.0,-0.00025165245223524035,-6.863417982172493e-06,1.0,1.0,0.0001556498627912628,-0.00025165245223524035,-0.00025165245223524035,0.0,1.7932673124023248,1.7514293586829244,1.4228140075389146
2018-10-01,7645.45,2924.59,1.0,1.0,0.0023336152025854595,0.0036410682297065566,1.0,1.0,0.0001556498627912628,0.0023336152025854595,0.0023336152025854595,0.0,1.7974521082648465,1.7555165208606014,1.427994570418546
2018-10-02,7628.28,2923.43,1.0,1.0,-0.002245780169904954,-0.00039663679353352244,1.0,1.0,0.0001556498627912628,-0.002245780169904954,-0.002245780169904954,0.0,1.7934154259637514,1.7515740166701121,1.427428175230952
2018-10-03,7637.43,2925.51,1.0,1.0,0.0011994840252325112,0.0007114930065028613,1.0,1.0,0.0001556498627912628,0.0011994840252325112,0.0011994840252325112,0.0,1.7955665991178005,1.7536750017221203,1.428443780394914
2018-10-04,7490.0,2901.61,1.0,1.0,-0.019303613912009743,-0.008169515742554312,1.0,1.0,0.0001556498627912628,-0.019303613912009743,-0.019303613912009743,0.0,1.7609056747351302,1.7198227365617336,1.4167740864436238
2018-10-05,7399.01,2885.57,1.0,1.0,-0.012148197596795751,-0.005527965508803745,1.0,1.0,0.0001556498627912628,-0.012148197596795751,-0.012148197596795751,0.0,1.739513844649129,1.6989299901265196,1.4089422081599965
2018-10-08,7352.82,2884.43,1.0,1.0,-0.006242727067540144,-0.00039506925841348295,1.0,1.0,0.0001556498627912628,-0.006242727067540144,-0.006242727067540144,0.0,1.728654534486777,1.688324033891301,1.4083855784066712
2018-10-09,7371.62,2880.34,1.0,1.0,0.0025568421367583305,-0.0014179577940874877,1.0,1.0,0.0001556498627912628,0.0025568421367583305,0.0025568421367583305,0.0,1.7330744312404511,1.692640811921656,1.406388547098689
2018-10-10,7044.5,2785.68,1.0,1.0,-0.044375591796647074,-0.032864175757028824,1.0,1.0,0.0001556498627912628,-0.044375591796647074,-0.044375591796647074,0.0,1.6561682277265186,1.6175288741934755,1.3601687467041652
2018-10-11,6964.03,2728.37,1.0,1.0,-0.011423096032365687,-0.020573073719881707,1.0,1.0,0.0001556498627912628,-0.011423096032365687,-0.011423096032365687,0.0,1.6372496590154457,1.599051686528439,1.3321858948067413
2018-10-12,7157.21,2767.13,1.0,1.0,0.02773968521100567,0.014206284338267983,1.0,1.0,0.0001556498627912628,0.02773968521100567,0.02773968521100567,0.0,1.6826664491683605,1.6434088769488655,1.351111306419796
2018-10-15,7068.67,2750.79,1.0,1.0,-0.012370742230561893,-0.005905035180855278,1.0,1.0,0.0001556498627912628,-0.012370742230561893,-0.012370742230561893,0.0,1.6618506162656839,1.6230786893527138,1.3431329466221358
2018-10-16,7276.43,2809.92,1.0,1.0,0.02939166773947588,0.021495643069809,1.0,1.0,0.0001556498627912628,0.02939166773947588,0.02939166773947588,0.0,1.7106951774116081,1.6707836789051929,1.372004453038026
2018-10-17,7278.63,2809.21,1.0,1.0,0.00030234606805801256,-0.0002526762327753618,1.0,1.0,0.0001556498627912628,0.00030234606805801256,0.00030234606805801256,0.0,1.7112123993721444,1.6712888337810854,1.3716577801214813
2018-10-18,7116.09,2768.78,1.0,1.0,-0.022331125500265836,-0.014391946490294405,1.0,1.0,0.0001556498627912628,-0.022331125500265836,-0.022331125500265836,0.0,1.672999100524154,1.633967073086727,1.351916954746977
2018-10-19,7107.23,2767.78,1.0,1.0,-0.0012450657594269554,-0.00036116990154511086,1.0,1.0,0.0001556498627912628,-0.0012450657594269554,-0.0012450657594269554,0.0,1.6709161066285394,1.6319326766319957,1.3514286830335338
2018-10-22,7141.21,2755.88,1.0,1.0,0.004781046905756536,-0.0042994746692295305,1.0,1.0,0.0001556498627912628,0.004781046905756536,0.004781046905756536,0.0,1.6789048349099145,1.6397350233060102,1.345618249643561
2018-10-23,7118.67,2740.69,1.0,1.0,-0.0031563278492020563,-0.00551185102399232,1.0,1.0,0.0001556498627912628,-0.0031563278492020563,-0.0031563278492020563,0.0,1.6736056608233283,1.6345594819866374,1.3382014023163602
2018-10-24,6789.15,2656.1,1.0,1.0,-0.046289545659512266,-0.030864490329077787,1.0,1.0,0.0001556498627912628,-0.046289545659512266,-0.046289545659512266,0.0,1.5961352151706287,1.5588964662120282,1.2968984980762086
2018-10-25,7016.39,2705.57,1.0,1.0,0.033471053077336776,0.018625051767629408,1.0,1.0,0.0001556498627912628,0.033471053077336776,0.033471053077336776,0.0,1.6495595416762112,1.6110743725746837,1.3210532997402389
2018-10-26,6852.4,2658.69,1.0,1.0,-0.023372418009831364,-0.01732721755489608,1.0,1.0,0.0001556498627912628,-0.023372418009831364,-0.023372418009831364,0.0,1.611005346536049,1.5734196688939415,1.2981631218140264
2018-10-29,6713.9,2641.25,1.0,1.0,-0.020211896561788567,-0.006559621467715271,1.0,1.0,0.0001556498627912628,-0.020211896561788567,-0.020211896561788567,0.0,1.5784438731113741,1.5416178732979735,1.2896476631315787
2018-10-30,6810.12,2682.63,1.0,1.0,0.01433146159460219,0.015666824420255576,1.0,1.0,0.0001556498627912628,0.01433146159460219,0.01433146159460219,0.0,1.601065280858105,1.5637115106426958,1.309852346633854
2018-10-31,6967.1,2711.74,0.25,0.3,0.023050988822517215,0.010851291456518197,1.0,1.0,0.0001556498627912628,0.023050988822517215,0.023050988822517215,0.0,1.6379714187512855,1.599756607196162,1.3240659362121823
2018-11-01,7069.17,2740.37,0.25,0.3,0.014650284910507905,0.0105577968389301,0.25,0.3,0.0001556498627912628,0.011785543260403441,0.002600623212194307,0.925,1.6422311652438009,1.6231934972790532,1.3380451553680583
2018-11-02,6965.29,2723.06,0.25,0.3,-0.014694794438385284,-0.006316665267828814,0.25,0.3,0.0001556498627912628,-0.008830104018995755,-0.0020907886076554916,0.0,1.6387976070323722,1.5993410025028139,1.3295931720083582
2018-11-05,6937.09,2738.31,0.25,0.3,-0.004048646933580646,0.005600317290107348,0.25,0.3,0.0001556498627912628,0.00270562802300095,0.0007931444028436846,0.0,1.6400974101817836,1.592865835457281,1.3370393156383653
2018-11-06,6988.85,2755.45,0.25,0.3,0.007461341859482884,0.006259335137365651,0.25,0.3,0.0001556498627912628,0.00661993715400082,0.0017717216855936521,0.0,1.6430032063298887,1.6047507519919186,1.3454082928067799
2018-11-07,7203.13,2813.89,0.25,0.3,0.030660265995120728,0.02120887695294771,0.25,0.3,0.0001556498627912628,0.02404429366559961,0.00612781081349335,0.0,1.6530712191442414,1.653952836903861,1.3739428917403944
2018-11-08,7158.59,2806.83,0.25,0.3,-0.006183423039706315,-0.0025089822274502183,0.25,0.3,0.0001556498627912628,-0.003611314471127047,-0.0007860912206883147,0.0,1.6517717543716997,1.643725746825562,1.3704956934434862
2018-11-09,7039.15,2781.01,0.25,0.3,-0.016684849949501257,-0.009198989607493102,0.25,0.3,0.0001556498627912628,-0.011444747710095548,-0.00274444953043044,0.0,1.647238550156036,1.6163004293816456,1.3578885178023856
2018-11-12,6829.1,2726.22,0.25,0.3,-0.029840250598438645,-0.019701475363267495,0.25,0.3,0.0001556498627912628,-0.02274310793381884,-0.005569039586361263,0.0,1.6380650134620367,1.5680696195265333,1.331136110622838
2018-11-13,6830.91,2722.18,0.25,0.3,0.00026504224568379975,-0.001481905348797996,0.25,0.3,0.0001556498627912628,-0.0009578210704534573,-0.00012271787051991722,0.0,1.6378639936118116,1.5684852242198812,1.329163492900528
2018-11-14,6769.87,2701.58,0.25,0.3,-0.008935851885034318,-0.007567464311691308,0.25,0.3,0.0001556498627912628,-0.00797798058369421,-0.0018777577488301054,0.0,1.634788481806277,1.5544694725723875,1.3191050956036003
2018-11-15,6890.45,2730.2,0.25,0.3,0.01781127259459936,0.010593800664796094,0.25,0.3,0.0001556498627912628,0.012759042243737072,0.003306497958027715,0.0,1.6401939065831768,1.5821565520883574,1.3330794320423416
2018-11-16,6867.02,2736.27,0.25,0.3,-0.003400358467153697,0.0022232803457622463,0.25,0.3,0.0001556498627912628,0.0005361887018874635,0.00025078457256531297,0.0,1.6406052419109634,1.576776652660101,1.3360432413429413
2018-11-19,6642.92,2690.73,0.25,0.3,-0.03263424309234575,-0.016643094431470606,0.25,0.3,0.0001556498627912628,-0.021440439029733145,-0.005243372360339839,0.0,1.6320029377312986,1.5253197400748562,1.3138073475127425
2018-11-20,6526.96,2641.89,0.25,0.3,-0.017456178909274866,-0.018151208036480848,0.25,0.3,0.0001556498627912628,-0.017942699298319053,-0.004368937427486316,0.0,1.6248728190148767,1.4986934857982608,1.2899601570281816
2018-11-21,6575.66,2649.93,0.25,0.3,0.007461360265728523,0.00304327583661701,0.25,0.3,0.0001556498627912628,0.004368701165350463,0.001208912688431063,0.0,1.6268371483828707,1.5098757778237022,1.293885861604264
2018-11-22,6575.66,2649.93,0.25,0.3,0.0,0.0,0.25,0.3,0.0001556498627912628,0.0,0.0001167373970934471,0.0,1.6270270611170679,1.5098757778237022,1.293885861604264
2018-11-23,6527.35,2632.56,0.25,0.3,-0.00734679104454905,-0.006554890129173208,0.25,0.3,0.0001556498627912628,-0.00679246040378596,-0.0015813777038530428,0.0,1.6244541167990518,1.4987830359808054,1.2854045819417574
2018-11-26,6678.34,2673.45,0.25,0.3,0.023131898856350475,0.015532409517731827,0.25,0.3,0.0001556498627912628,0.017812256319317418,0.004569801476922802,0.0,1.6318775496211935,1.5334527335767274,1.3053700123044456
2018-11-27,6701.04,2682.17,0.25,0.3,0.003399048266485405,0.003261703042884756,0.25,0.3,0.0001556498627912628,0.0033029066099649505,0.0009424640495846847,0.0,1.633415535545036,1.5386650134325286,1.3096277416456694
2018-11-28,6913.33,2743.79,0.25,0.3,0.03168015710994121,0.02297393528374414,0.25,0.3,0.0001556498627912628,0.02558580183160326,0.006513187854994262,0.0,1.6440542777733067,1.587410162797641,1.339715044628033
2018-11-29,6892.4,2737.76,0.25,0.3,-0.0030274845841294917,-0.0021976900564546487,0.25,0.3,0.0001556498627912628,-0.0024466284147571017,-0.0004949197065958283,0.0,1.6432406029125235,1.5826043030010806,1.3367707661959713
2018-11-30,6949.01,2760.17,0.25,0.3,0.008213394463467028,0.00818552393197347,0.25,0.3,0.0001556498627912628,0.008193885091421537,0.0021652086699488313,0.0,1.6467985617127616,1.5956028564212088,1.347712935294231
2018-12-03,7062.13,2790.37,0.25,0.3,0.016278577811803308,0.010941355061463431,0.25,0.3,0.0001556498627912628,0.012542521886565393,0.0032523678687347954,0.0,1.652154556441155,1.621577001676197,1.3624587410402123
2018-12-04,6795.21,2700.06,0.25,0.3,-0.03779596240794214,-0.03236488351007216,0.25,0.3,0.0001556498627912628,-0.033994207179433154,-0.008381814397764841,0.0,1.6383065035926438,1.5602879382792598,1.3183629225991662
2018-12-05,6795.21,2700.06,0.25,0.3,0.0,0.0,0.25,0.3,0.0001556498627912628,0.0,0.0001167373970934471,0.0,1.6384977552295144,1.5602879382792598,1.3183629225991662
2018-12-06,6838.85,2695.95,0.25,0.3,0.006422170911568603,-0.0015221883958135285,0.25,0.3,0.0001556498627912628,0.0008611193964011112,0.0003320172461937249,0.0,1.6390417647421003,1.5703083740901482,1.316356125856915
2018-12-07,6613.27,2633.08,0.25,0.3,-0.032985077900524185,-0.02332016543333515,0.25,0.3,0.0001556498627912628,-0.02621963917349186,-0.006438172396279518,0.0,1.6284893312959885,1.5185116300429393,1.2856584832327476
2018-12-10,6682.74,2637.72,0.25,0.3,0.010504636889163699,0.001762194844060927,0.25,0.3,0.0001556498627912628,0.004384927457591758,0.0012129692614913866,0.0,1.630464638797517,1.5344630433285125,1.2879240639831235
2018-12-11,6704.24,2636.78,0.25,0.3,0.0032172432265806794,-0.00035636837875119287,0.25,0.3,0.0001556498627912628,0.0007157151028483687,0.0002956661728055393,0.0,1.630946712037165,1.5393997841610996,1.2874650885724872
2018-12-12,6763.96,2651.07,0.25,0.3,0.008907795663639861,0.005419488922094429,0.25,0.3,0.0001556498627912628,0.006465980944558058,0.0017332326332329616,0.0,1.6337735221015317,1.553112442883058,1.2944424913575892
2018-12-13,6767.97,2650.54,0.25,0.3,0.0005928479766290629,-0.00019991927787654795,0.25,0.3,0.0001556498627912628,3.7910898475135296e-05,0.00012621512171223092,0.0,1.633979729025474,1.5540332024522987,1.2941837073494642
2018-12-14,6594.96,2599.95,0.25,0.3,-0.0255630565738324,-0.019086676677205427,0.25,0.3,0.0001556498627912628,-0.021029590646193516,-0.005140660264454932,0.0,1.625579994359548,1.5143073637803965,1.2694820413663779
2018-12-17,6448.39,2545.94,0.25,0.3,-0.022224547230005887,-0.020773476413007863,0.25,0.3,0.0001556498627912628,-0.02120879765810727,-0.005185462017433371,0.0,1.617150611042497,1.4806525682533134,1.2431104861233164
2018-12-18,6491.52,2546.16,0.25,0.3,0.006688491235796956,8.641209140813899e-05,0.25,0.3,0.0001556498627912628,0.0020670358347247837,0.000633496355774643,0.0,1.6181750700613309,1.490555899979336,1.2432179059002737
2018-12-19,6342.97,2506.96,0.25,0.3,-0.022883700581681987,-0.015395733182517968,0.25,0.3,0.0001556498627912628,-0.017642123402267174,-0.004293793453473346,0.0,1.6112269605389278,1.4564464650639493,1.2240776547333043
2018-12-20,6243.19,2467.42,0.25,0.3,-0.015730801186195187,-0.015772090500047797,0.25,0.3,0.0001556498627912628,-0.01575970370589201,-0.0038231885293795558,0.0,1.6050669361051682,1.4335353952836916,1.2047713911837643
2018-12-21,6046.56,2416.62,0.25,0.3,-0.03149511707956976,-0.020588306814405377,0.25,0.3,0.0001556498627912628,-0.02386034989395469,-0.005848350076395226,0.0,1.595679942766778,1.3883860301715243,1.1799671881408549
2018-12-24,5899.35,2351.1,0.25,0.3,-0.024346074462173517,-0.02711224768478282,0.25,0.3,0.0001556498627912628,-0.026282395718000028,-0.00645386153240656,0.0,1.585381645366123,1.354584280498727,1.1479756254760634
2018-12-25,5899.35,2351.1,0.25,0.3,0.0,0.0,0.25,0.3,0.0001556498627912628,0.0,0.0001167373970934471,0.0,1.5855667186928026,1.354584280498727,1.1479756254760634
2018-12-26,6262.77,2467.7,0.25,0.3,0.06160339698441364,0.049593807154098,0.25,0.3,0.0001556498627912628,0.05319668410319269,0.01341590842289162,0.0,1.60683853658917,1.4380312736791363,1.2049081072635284
2018-12-27,6288.3,2488.83,0.25,0.3,0.004076470954545552,0.008562629168861635,0.25,0.3,0.0001556498627912628,0.00721678170456681,0.0019209328232351495,0.0,1.6099251654757434,1.4438933663980174,1.215225288568581
2018-12-28,6285.27,2485.74,0.25,0.3,-0.0004818472401125762,-0.0012415472330372657,0.25,0.3,0.0001556498627912628,-0.0010136372351598588,-0.0001366719116965176,0.0,1.6097051339256894,1.4431976303644016,1.2137165289740417
2018-12-31,6329.96,2506.85,0.1,0.3,0.00711027529445829,0.008492440882795549,0.25,0.3,0.0001556498627912628,0.008077791206294371,0.00213618519866704,0.0,1.6131437622069997,1.4534591628206024,1.2240239448448256
2019-01-01,6329.96,2506.85,0.1,0.3,0.0,0.0,0.1,0.3,0.0001556498627912628,0.0,6.508487651213654e-05,0.15,1.6132487534695594,1.4534591628206024,1.2240239448448256
2019-01-02,6360.87,2510.03,0.1,0.3,0.0048831272235527745,0.0012685242435728217,0.1,0.3,0.0001556498627912628,0.0023529051375668075,0.0003753753902688173,0.0,1.613854327349994,1.4605565888268939,1.2255766488935749
2019-01-03,6147.13,2447.89,0.1,0.3,-0.033602321694988224,-0.02475667621502542,0.1,0.3,0.0001556498627912628,-0.02741036985901426,-0.0026009521093892894,0.0,1.609656769533026,1.411478496475398,1.1952354446202207
