,price,pos,ret,pos_l,cash_ret,strat_ret,turnover,strat_nv,bh_nv
2022-06-07,4160.68,0.3,0.009523393579413009,0.3,7.85849419846496e-05,0.0029120275332131574,0.0,1.6690535225803167,2.0315423526884233
2022-06-08,4115.77,0.3,-0.010793908688002896,0.3,7.85849419846496e-05,-0.0031831631470116135,0.0,1.663740652916849,2.009614070037694
2022-06-09,4017.82,0.3,-0.023798705952956634,0.3,7.85849419846496e-05,-0.007084602326497735,0.0,1.6519537120165053,1.9617878557059425
2022-06-10,3900.86,0.3,-0.02911031355312088,0.3,7.85849419846496e-05,-0.00867808460654701,0.0,1.6376179179375265,1.9046795961016378
2022-06-13,3749.63,0.3,-0.03876837415339185,0.3,7.85849419846496e-05,-0.0115755027866283,0.0,1.6186616671650083,1.8308382648776382
2022-06-14,3735.48,0.3,-0.0037737056722930706,0.3,7.85849419846496e-05,-0.0010771022422986665,0.0,1.616918203053782,1.8239292201324182
2022-06-15,3789.99,0.3,0.014592502168395916,0.3,7.85849419846496e-05,0.00443276010990803,0.0,1.6240856135652633,1.8505449112322012
2022-06-16,3666.77,0.3,-0.032511959134456814,0.3,7.85849419846496e-05,-0.00969857828094779,0.0,1.6083342921071395,1.790380070701743
2022-06-17,3674.84,0.3,0.0022008470670371594,0.3,7.85849419846496e-05,0.0007152635795004025,0.0,1.6094846750499454,1.7943204234292287
2022-06-20,3674.84,0.3,0.0,0.3,7.85849419846496e-05,5.500945938925472e-05,0.0,1.6095732119318151,1.7943204234292287
2022-06-21,3764.79,0.3,0.02447725615264873,0.3,7.85849419846496e-05,0.007398186305183873,0.0,1.62148113442552,1.838240464053435
2022-06-22,3759.89,0.3,-0.0013015334188627437,0.3,7.85849419846496e-05,-0.00033545056626956834,0.0,1.6209372076607815,1.8358479326575639
2022-06-23,3795.73,0.3,0.009532193760987795,0.3,7.85849419846496e-05,0.0029146675876855935,0.0,1.625661700801624,1.8533475908673647
2022-06-24,3911.74,0.3,0.03056329085577736,0.3,7.85849419846496e-05,0.009223996716122462,0.0,1.6406567989913443,1.9099919923438982
2022-06-27,3900.11,0.3,-0.002973101484249896,0.3,7.85849419846496e-05,-0.0008369209858857141,0.0,1.6392836988856323,1.9043133923165552
2022-06-28,3821.55,0.3,-0.02014302160708281,0.3,7.85849419846496e-05,-0.005987897022735588,0.0,1.629467836905656,1.8659547665084657
2022-06-29,3818.83,0.3,-0.000711753084481459,0.3,7.85849419846496e-05,-0.000158516465955183,0.0,1.6292095394227621,1.8646266674479004
2022-06-30,3785.38,0.0,-0.008759227302603145,0.3,7.85849419846496e-05,-0.0025727587313916886,0.0,1.6250179763549455,1.8482939786332289
2022-07-01,3825.33,0.0,0.010553762105785847,0.0,7.85849419846496e-05,-7.141505801535038e-05,0.3,1.6249019256018882,1.8678004335852805
2022-07-04,3825.33,0.0,0.0,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6250296184254422,1.8678004335852805
2022-07-05,3831.39,0.0,0.0015841770513915776,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6251573212837296,1.8707593601687456
2022-07-06,3845.08,0.0,0.0035731157621645693,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6252850341775387,1.8774437999257814
2022-07-07,3902.62,0.0,0.014964578110208349,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.625412757107658,1.9055389543172971
2022-07-08,3899.38,0.0,-0.0008302114989416909,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6255404900748764,1.9039569539657415
2022-07-11,3854.43,0.0,-0.011527473598367033,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6256682330799828,1.882009140446474
2022-07-12,3818.8,0.0,-0.009243908956706903,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6257959861237656,1.8646120192964966
2022-07-13,3801.78,0.0,-0.004456897454697795,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.625923749207014,1.8563016347336951
2022-07-14,3790.38,0.0,-0.00299859539478875,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.626051522330517,1.8507353372004438
2022-07-15,3863.16,0.0,0.019201241036518768,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6261793054950633,1.8862717525048325
2022-07-18,3830.85,0.0,-0.008363619420370894,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6263070987014423,1.870495693443486
2022-07-19,3936.69,0.0,0.027628333137554417,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.626434901950443,1.9221743715943034
2022-07-20,3959.9,0.0,0.005895816028186118,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6265627152428546,1.9335071580633176
2022-07-21,3998.95,0.0,0.009861360135356989,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6266905385794663,1.9525741684732707
2022-07-22,3961.63,0.0,-0.009332449768064022,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6268183719610676,1.9343518681275744
2022-07-25,3966.84,0.0,0.0013151152429682345,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6269462153884477,1.9368957637546131
2022-07-26,3921.05,0.0,-0.011543193070554847,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6270740688623961,1.914537801996054
2022-07-27,4023.61,0.0,0.026156259165274642,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6272019323837024,1.964614948926778
2022-07-28,4072.43,0.0,0.012133382708562568,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.627329805953156,1.9884523739770696
2022-07-29,4130.29,0.0,0.014207733466259809,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6274576895715467,2.0167037753168873
2022-08-01,4118.63,0.3,-0.0028230463236237346,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6275855832396642,2.011010527138141
2022-08-02,4091.19,0.3,-0.006662409587654183,0.3,7.85849419846496e-05,-0.0020937134169070003,0.3,1.624177885466871,1.9976123513212622
2022-08-03,4155.17,0.3,0.015638481713144525,0.3,7.85849419846496e-05,0.004746553973332612,0.0,1.6318871334625327,2.0288519755473513
2022-08-04,4151.94,0.3,-0.0007773448499099889,0.3,7.85849419846496e-05,-0.0001781939955837419,0.0,1.6315963409738794,2.02727485791293
2022-08-05,4145.19,0.3,-0.0016257460367924415,0.3,7.85849419846496e-05,-0.0004327143516484777,0.0,1.6308903258210428,2.023979023847189
2022-08-08,4140.06,0.3,-0.0012375789770792123,0.3,7.85849419846496e-05,-0.0003162642337345089,0.0,1.6303745335418418,2.0214741899572264
2022-08-09,4122.47,0.3,-0.004248730694724312,0.3,7.85849419846496e-05,-0.0012196097490280388,0.0,1.6283861128661672,2.012885490517762
2022-08-10,4210.24,0.3,0.021290634013103604,0.3,7.85849419846496e-05,0.006442199663320336,0.0,1.6388765013342292,2.0557410988066622
2022-08-11,4207.27,0.3,-0.0007054229687617486,0.3,7.85849419846496e-05,-0.00015661743123926983,0.0,1.6386198247064718,2.0542909318177367
2022-08-12,4280.15,0.3,0.01732239670855429,0.3,7.85849419846496e-05,0.005251728471955541,0.0,1.6472254110945936,2.0898761742934693
2022-08-15,4297.14,0.3,0.00396948705068767,0.3,7.85849419846496e-05,0.0012458555745955557,0.0,1.6492776160556213,2.0981719107048677
2022-08-16,4305.2,0.3,0.0018756661407353103,0.3,7.85849419846496e-05,0.0006177093016098478,0.0,1.6502963901799956,2.1021073807152186
2022-08-17,4274.04,0.3,-0.0072377589891293725,0.3,7.85849419846496e-05,-0.002116318237349557,0.0,1.6468038378324255,2.086892834124332
2022-08-18,4283.74,0.3,0.0022695154935377104,0.3,7.85849419846496e-05,0.0007358641074505678,0.0,1.6480156616686983,2.09162906974473
2022-08-19,4228.48,0.3,-0.012899942573545653,0.3,7.85849419846496e-05,-0.0038149733126744407,0.0,1.6417285259005627,2.0646471748598643
2022-08-22,4137.99,0.3,-0.021400124867564707,0.3,7.85849419846496e-05,-0.006365028000880157,0.0,1.631278877863362,2.0204634675103983
2022-08-23,4128.73,0.3,-0.0022378014446627903,0.3,7.85849419846496e-05,-0.0006163309740095824,0.0,1.6302734701636872,2.015942071443915
2022-08-24,4140.77,0.3,0.0029161509713642175,0.3,7.85849419846496e-05,0.00092985475079852,0.0,1.6317893876950198,2.02182086287377
2022-08-25,4199.12,0.3,0.014091582000449021,0.3,7.85849419846496e-05,0.004282484059523961,0.0,1.638777499736324,2.0503115173531743
2022-08-26,4057.66,0.3,-0.033688010821315006,0.3,7.85849419846496e-05,-0.010051393787005248,0.0,1.6223055017571903,1.9812406007695138
2022-08-29,4030.61,0.3,-0.0066664037893761074,0.3,7.85849419846496e-05,-0.0019449116774235776,0.0,1.6191502608424742,1.9680328509208782
2022-08-30,3986.16,0.3,-0.011028107408059928,0.3,7.85849419846496e-05,-0.0032534227630287237,0.0,1.6138824805270853,1.9463291732583323
2022-08-31,3955.0,0.0,-0.007817046982559583,0.3,7.85849419846496e-05,-0.00229010463537862,0.0,1.610186520777474,1.9311146266674455
2022-09-01,3966.85,0.0,0.002996207332490508,0.0,7.85849419846496e-05,-7.141505801535038e-05,0.3,1.6100715292136771,1.9369006464717462
2022-09-02,3924.26,0.0,-0.010736478566116592,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6101980565913916,1.9161051541962049
2022-09-05,3924.26,0.0,0.0,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6103245939122526,1.9161051541962049
2022-09-06,3908.19,0.0,-0.004095039574340209,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6104511411770417,1.9082586277611742
2022-09-07,3979.87,0.0,0.018340971140093032,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.6105776983865403,1.9432579441807754
