date,pe_median,pe_mean,pe_median_q10y
2015-10-19,58.84,77.54,
2015-10-20,59.09,77.28,
2015-10-21,60.0,78.28,
2015-10-22,55.96,74.82,
2015-10-23,58.39,77.13,
2015-10-26,59.94,78.97,
2015-10-27,60.22,79.31,
2015-10-28,60.48,79.14,
2015-10-29,59.18,77.68,
2015-10-30,59.27,77.93,
2015-11-02,60.05,78.92,
2015-11-03,59.45,78.17,
2015-11-04,59.71,78.42,
2015-11-05,62.22,80.65,
2015-11-06,61.93,80.93,
2015-11-09,63.79,82.84,
2015-11-10,64.38,84.03,
2015-11-11,65.18,84.24,
2015-11-12,66.58,85.82,
2015-11-13,66.99,86.81,
2015-11-16,65.75,84.82,
2015-11-17,66.53,85.89,
2015-11-18,66.03,85.16,
2015-11-19,64.65,84.35,
2015-11-20,66.08,85.95,
2015-11-23,67.23,86.73,
2015-11-24,67.23,86.66,
2015-11-25,67.99,87.27,
2015-11-26,69.23,88.34,
2015-11-27,69.33,87.83,
2015-11-30,65.38,84.97,
2015-12-01,66.21,84.9,
2015-12-02,66.36,85.04,
2015-12-03,65.33,84.44,
2015-12-04,66.61,86.24,
2015-12-07,66.79,85.98,
2015-12-08,66.85,86.31,
2015-12-09,66.19,85.48,
2015-12-10,65.55,85.39,
2015-12-11,65.17,85.37,
2015-12-14,65.01,84.99,
2015-12-15,66.26,86.15,
2015-12-16,66.56,86.45,
2015-12-17,67.12,86.84,
2015-12-18,68.29,88.13,
2015-12-21,67.92,88.12,
2015-12-22,69.01,88.7,
2015-12-23,69.7,88.93,
2015-12-24,69.07,87.66,
2015-12-25,69.14,88.1,
2015-12-28,69.92,88.79,
2015-12-29,68.34,87.95,
2015-12-30,69.28,88.46,
2015-12-31,70.26,89.57,
2016-01-04,69.56,88.57,
2016-01-05,64.28,84.24,
2016-01-06,63.22,82.31,
2016-01-07,64.94,84.43,
2016-01-08,60.14,79.8,
2016-01-11,60.92,80.25,
2016-01-12,57.49,76.76,
2016-01-13,57.53,76.66,
2016-01-14,55.37,74.37,
2016-01-15,57.57,76.59,
2016-01-18,55.58,74.33,
2016-01-19,56.22,75.38,
2016-01-20,58.76,77.43,
2016-01-21,58.28,77.33,
2016-01-22,56.55,75.18,
2016-01-25,56.92,75.65,
2016-01-26,57.5,76.55,
2016-01-27,53.57,72.3,
2016-01-28,52.73,71.79,
2016-01-29,50.5,68.99,
2016-02-01,52.59,71.33,
2016-02-02,52.01,70.25,
2016-02-03,53.76,72.16,
2016-02-04,53.85,72.39,
2016-02-05,55.18,73.61,
2016-02-15,54.92,72.91,
2016-02-16,54.7,72.78,
2016-02-17,57.1,75.68,
2016-02-18,57.98,76.63,
2016-02-19,57.63,76.64,
2016-02-22,57.87,77.11,
2016-02-23,59.58,78.48,
2016-02-24,58.91,78.48,
2016-02-25,58.86,78.1,
2016-02-26,54.13,72.95,
2016-02-29,54.18,72.86,
2016-03-01,51.05,69.36,
2016-03-02,52.25,70.61,
2016-03-03,54.73,73.11,
2016-03-04,54.31,73.13,
2016-03-07,52.3,71.06,
2016-03-08,53.71,72.56,
2016-03-09,54.05,72.95,
2016-03-10,52.62,72.01,
2016-03-11,52.21,71.43,
2016-03-14,52.55,71.18,
2016-03-15,54.48,72.86,
2016-03-16,54.02,72.83,
2016-03-17,52.93,72.28,
2016-03-18,54.75,74.17,
2016-03-21,56.58,75.79,
2016-03-22,57.79,77.66,
2016-03-23,57.97,77.3,
2016-03-24,58.89,78.43,
2016-03-25,58.43,77.84,
2016-03-28,58.82,78.03,
2016-03-29,58.22,77.99,
2016-03-30,57.06,76.43,
2016-03-31,59.05,78.52,
2016-04-01,59.56,79.15,
2016-04-05,59.15,78.32,
2016-04-06,61.19,79.98,
2016-04-07,61.26,80.47,
2016-04-08,60.08,79.91,
2016-04-11,59.72,79.39,
2016-04-12,61.68,81.09,
2016-04-13,61.24,80.71,
2016-04-14,61.84,81.67,
2016-04-15,62.33,82.25,
2016-04-18,62.33,82.04,
2016-04-19,61.35,81.4,
2016-04-20,61.58,81.55,
2016-04-21,58.7,78.1,
2016-04-22,57.74,77.29,
2016-04-25,58.75,77.65,
2016-04-26,57.98,77.13,
2016-04-27,58.45,77.08,
2016-04-28,58.3,76.93,
2016-04-29,57.49,76.58,
2016-05-03,56.91,76.39,
2016-05-04,58.7,77.29,
2016-05-05,58.91,77.53,
2016-05-06,59.35,77.76,
2016-05-09,57.37,75.66,
2016-05-10,54.98,73.38,
2016-05-11,55.04,73.66,
2016-05-12,54.47,73.11,
2016-05-13,54.71,72.93,
2016-05-16,54.67,72.97,
2016-05-17,55.6,73.71,
2016-05-18,55.39,73.78,
2016-05-19,53.57,72.14,
2016-05-20,53.84,72.23,
2016-05-23,54.82,72.89,
2016-05-24,56.02,73.83,
2016-05-25,55.32,73.24,
2016-05-26,54.99,72.93,
2016-05-27,55.49,73.35,
2016-05-30,55.34,73.36,
2016-05-31,55.09,73.28,
2016-06-01,57.47,75.44,
2016-06-02,57.87,76.01,
2016-06-03,58.46,76.89,
2016-06-06,58.64,76.86,
2016-06-07,58.92,77.17,
2016-06-08,59.17,77.34,
2016-06-13,58.87,77.09,
2016-06-14,55.86,74.43,
2016-06-15,56.17,74.5,
2016-06-16,57.87,76.23,
2016-06-17,57.73,76.34,
2016-06-20,57.92,77.09,
2016-06-21,58.77,77.72,
2016-06-22,58.09,76.92,
2016-06-23,59.15,77.74,
2016-06-24,59.05,77.6,
2016-06-27,58.55,77.15,
2016-06-28,59.87,78.47,
2016-06-29,60.6,79.18,
2016-06-30,60.73,79.33,
2016-07-01,60.97,79.18,
2016-07-04,60.4,79.29,
2016-07-05,61.59,80.21,
2016-07-06,62.13,80.69,
2016-07-07,62.28,81.17,
2016-07-08,62.53,80.99,
2016-07-11,62.28,81.01,
2016-07-12,62.02,80.23,
2016-07-13,62.4,80.93,
2016-07-14,62.73,81.22,
2016-07-15,63.34,81.6,
2016-07-18,63.03,81.27,
2016-07-19,62.55,81.04,
2016-07-20,62.71,81.27,
2016-07-21,62.84,81.12,
2016-07-22,63.3,81.48,
2016-07-25,62.78,80.57,
2016-07-26,63.29,81.17,
2016-07-27,64.1,81.69,
2016-07-28,61.63,78.6,
2016-07-29,61.27,78.33,
2016-08-01,60.7,78.22,
2016-08-02,60.23,77.22,
2016-08-03,60.09,77.66,
2016-08-04,60.37,77.75,
2016-08-05,60.82,78.17,
2016-08-08,60.29,77.71,
2016-08-09,60.52,78.26,
2016-08-10,60.4,78.64,
2016-08-11,60.34,78.38,
2016-08-12,59.95,78.08,
2016-08-15,60.11,78.3,
2016-08-16,61.09,79.19,
2016-08-17,61.39,79.56,
2016-08-18,61.7,80.02,
2016-08-19,61.55,79.96,
2016-08-22,61.66,79.88,
2016-08-23,61.17,79.02,
2016-08-24,61.41,78.98,
2016-08-25,62.01,79.32,
2016-08-26,61.62,78.93,
2016-08-29,61.86,78.95,
2016-08-30,61.77,78.99,
2016-08-31,60.81,78.89,
2016-09-01,61.06,78.86,
2016-09-02,60.62,78.68,
2016-09-05,60.44,78.22,
2016-09-06,60.46,78.59,
2016-09-07,61.61,79.26,
2016-09-08,61.74,79.11,
2016-09-09,61.92,79.21,
2016-09-12,61.61,78.74,
2016-09-13,59.83,76.87,
2016-09-14,60.25,77.22,
2016-09-19,59.78,76.87,
2016-09-20,60.38,77.85,
2016-09-21,60.36,77.95,
2016-09-22,60.5,77.86,
2016-09-23,60.92,78.63,
2016-09-26,60.71,78.29,
2016-09-27,59.4,77.15,
2016-09-28,60.12,77.89,
2016-09-29,59.79,77.37,
2016-09-30,59.9,77.58,
2016-10-10,60.17,77.75,
2016-10-11,61.39,79.18,
2016-10-12,61.73,79.25,
2016-10-13,61.5,79.47,
2016-10-14,61.56,79.68,
2016-10-17,61.67,79.69,
2016-10-18,61.32,79.17,
2016-10-19,61.87,80.22,
2016-10-20,61.8,80.32,
2016-10-21,62.02,79.92,
2016-10-24,61.29,79.89,
2016-10-25,61.53,79.81,
2016-10-26,61.62,79.96,
2016-10-27,60.67,79.18,
2016-10-28,60.08,78.98,
2016-10-31,58.82,77.4,
2016-11-01,57.54,75.87,
2016-11-02,58.31,76.71,
2016-11-03,58.2,76.51,
2016-11-04,58.24,76.8,
2016-11-07,58.36,76.86,
2016-11-08,58.56,76.94,
2016-11-09,58.9,77.4,
2016-11-10,58.44,76.99,
2016-11-11,59.48,78.06,
2016-11-14,59.39,78.16,
2016-11-15,59.6,78.36,
2016-11-16,60.16,78.67,
2016-11-17,60.57,78.6,
2016-11-18,60.18,78.29,
2016-11-21,60.0,78.34,
2016-11-22,60.6,78.7,
2016-11-23,60.78,79.62,
2016-11-24,60.34,79.26,
2016-11-25,59.91,78.55,
2016-11-28,60.08,78.94,
2016-11-29,59.82,78.57,
2016-11-30,59.17,77.92,
2016-12-01,59.48,77.95,
2016-12-02,59.46,78.16,
2016-12-05,58.29,76.77,
2016-12-06,58.31,76.54,
2016-12-07,58.3,76.52,
2016-12-08,59.01,77.28,
2016-12-09,58.7,76.82,
2016-12-12,58.23,76.53,
2016-12-13,55.42,73.75,
2016-12-14,55.75,73.82,
2016-12-15,55.19,73.04,
2016-12-16,55.48,73.76,
2016-12-19,56.35,74.43,
2016-12-20,56.42,74.56,
2016-12-21,56.42,74.9,
2016-12-22,56.72,75.2,
2016-12-23,56.75,74.92,
2016-12-26,56.04,74.28,
2016-12-27,56.63,74.58,
2016-12-28,56.47,74.49,
2016-12-29,56.46,74.2,
2016-12-30,56.37,74.07,
2017-01-03,56.15,74.05,
2017-01-04,56.68,74.69,
2017-01-05,57.15,75.34,
2017-01-06,57.34,75.24,
2017-01-09,56.64,74.74,
2017-01-10,56.95,74.65,
2017-01-11,56.88,74.53,
2017-01-12,56.3,73.79,
2017-01-13,55.74,73.59,
2017-01-16,54.51,72.47,
2017-01-17,52.2,69.98,
2017-01-18,52.85,70.64,
2017-01-19,52.51,70.29,
2017-01-20,52.39,70.02,
2017-01-23,53.35,70.8,
2017-01-24,53.94,71.38,
2017-01-25,53.6,71.08,
2017-01-26,53.87,71.3,
2017-02-03,54.26,71.67,
2017-02-06,53.93,71.44,
2017-02-07,54.61,72.18,
2017-02-08,54.75,72.44,
2017-02-09,55.06,73.06,
2017-02-10,55.45,73.38,
2017-02-13,55.23,73.17,
2017-02-14,55.64,73.58,
2017-02-15,55.7,73.68,
2017-02-16,55.12,73.27,
2017-02-17,55.32,73.49,
2017-02-20,54.87,73.01,
2017-02-21,55.16,73.7,
2017-02-22,55.45,73.99,
2017-02-23,55.76,74.48,
2017-02-24,55.72,74.1,
2017-02-27,55.63,73.87,
2017-02-28,54.71,73.52,
2017-03-01,54.3,73.08,
2017-03-02,54.19,72.92,
2017-03-03,54.05,73.14,
2017-03-06,54.38,73.12,
2017-03-07,55.11,73.79,
2017-03-08,55.62,74.44,
2017-03-09,55.64,74.29,
2017-03-10,55.23,73.91,
2017-03-13,55.14,74.12,
2017-03-14,55.74,74.64,
2017-03-15,55.58,74.54,
2017-03-16,55.6,74.74,
2017-03-17,56.08,74.92,
2017-03-20,55.86,74.96,
2017-03-21,55.84,75.25,
2017-03-22,55.98,75.3,
2017-03-23,55.88,75.51,
2017-03-24,56.05,75.41,
2017-03-27,56.08,75.56,
2017-03-28,55.72,75.14,
2017-03-29,55.37,74.94,
2017-03-30,55.19,74.47,
2017-03-31,54.18,73.24,
2017-04-05,54.38,73.15,
2017-04-06,55.15,74.17,
2017-04-07,55.55,74.37,
2017-04-10,55.57,74.34,
2017-04-11,54.79,73.45,
2017-04-12,55.26,73.56,
2017-04-13,54.58,73.09,
2017-04-14,54.86,73.65,
2017-04-17,54.07,72.88,
2017-04-18,52.98,71.52,
2017-04-19,52.81,70.67,
2017-04-20,52.56,70.45,
2017-04-21,52.13,70.0,
2017-04-24,52.12,70.0,
2017-04-25,50.17,68.02,
2017-04-26,50.12,67.88,
2017-04-27,50.1,67.4,
2017-04-28,50.63,66.86,
2017-05-02,50.6,66.44,
2017-05-03,50.05,66.23,
2017-05-04,50.15,66.34,
2017-05-05,49.68,66.04,
2017-05-08,49.15,65.42,
2017-05-09,48.38,64.17,
2017-05-10,48.72,64.4,
2017-05-11,47.93,63.35,
2017-05-12,47.93,63.57,
2017-05-15,47.76,63.53,
2017-05-16,47.72,63.61,
2017-05-17,48.78,64.73,
2017-05-18,48.82,65.19,
2017-05-19,48.42,64.6,
2017-05-22,48.42,64.31,
2017-05-23,47.26,63.2,
2017-05-24,45.38,61.52,
2017-05-25,45.59,61.86,
2017-05-26,46.11,61.98,
2017-05-31,46.17,62.12,
2017-06-01,46.05,61.84,
2017-06-02,44.42,60.55,
2017-06-05,45.3,61.06,
2017-06-06,45.88,61.44,
2017-06-07,45.96,61.64,
2017-06-08,47.17,62.66,
2017-06-09,47.21,62.61,
2017-06-12,47.09,62.68,
2017-06-13,46.25,61.59,
2017-06-14,47.11,62.52,
2017-06-15,47.11,62.52,
2017-06-16,47.82,63.38,
2017-06-19,47.64,63.15,
2017-06-20,47.77,63.59,
2017-06-21,47.78,63.63,
2017-06-22,47.83,63.62,
2017-06-23,47.04,62.56,
2017-06-26,46.95,62.73,
2017-06-27,47.56,63.12,
2017-06-28,47.68,63.5,
2017-06-29,47.32,63.15,
2017-06-30,47.45,63.32,
2017-07-03,47.59,63.26,
2017-07-04,47.86,63.79,
2017-07-05,47.92,63.71,
2017-07-06,48.09,64.1,
2017-07-07,48.19,64.19,
2017-07-10,48.43,64.41,
2017-07-11,47.81,63.9,
2017-07-12,47.38,63.05,
2017-07-13,47.18,62.98,
2017-07-14,47.15,63.0,
2017-07-17,46.76,62.54,
2017-07-18,44.14,59.73,
2017-07-19,44.29,60.03,
2017-07-20,44.82,60.61,
2017-07-21,44.93,60.71,
2017-07-24,44.6,60.56,
2017-07-25,45.24,60.89,
2017-07-26,45.11,60.74,
2017-07-27,45.03,60.76,
2017-07-28,45.82,61.63,
2017-07-31,45.51,61.24,
2017-08-01,45.74,61.46,
2017-08-02,45.48,61.39,
2017-08-03,44.91,60.97,
2017-08-04,45.15,60.92,
2017-08-07,44.91,60.69,
2017-08-08,45.32,61.01,
2017-08-09,45.38,61.18,
2017-08-10,45.56,61.23,
2017-08-11,44.83,60.71,
2017-08-14,44.37,59.91,
2017-08-15,45.11,60.86,
2017-08-16,45.33,61.09,
2017-08-17,45.58,61.19,
2017-08-18,45.91,61.4,
2017-08-21,45.67,61.11,
2017-08-22,45.9,61.07,
2017-08-23,45.52,60.62,
2017-08-24,45.3,60.07,
2017-08-25,45.06,59.75,
2017-08-28,45.42,59.97,
2017-08-29,46.04,60.53,
2017-08-30,45.7,60.29,
2017-08-31,45.65,60.4,
2017-09-01,45.83,60.66,
2017-09-04,46.05,61.05,
2017-09-05,46.11,61.39,
2017-09-06,46.13,61.48,
2017-09-07,46.28,61.64,
2017-09-08,46.12,61.42,
2017-09-11,46.08,61.59,
2017-09-12,46.9,62.14,
2017-09-13,46.26,61.87,
2017-09-14,46.43,62.18,
2017-09-15,46.36,62.02,
2017-09-18,46.03,61.48,
2017-09-19,46.35,61.98,
2017-09-20,46.23,61.86,
2017-09-21,46.67,62.12,
2017-09-22,46.55,61.74,
2017-09-25,46.69,61.65,
2017-09-26,46.0,61.21,
2017-09-27,45.79,60.84,
2017-09-28,46.01,61.36,
2017-09-29,45.89,61.07,
2017-10-09,46.36,61.58,
2017-10-10,46.96,62.33,
2017-10-11,47.46,62.83,
2017-10-12,47.23,62.51,
2017-10-13,47.46,62.47,
2017-10-16,47.71,62.66,
2017-10-17,46.58,61.64,
2017-10-18,46.66,61.62,
2017-10-19,46.04,61.03,
2017-10-20,45.56,60.41,
2017-10-23,46.04,60.87,
2017-10-24,46.35,61.05,
2017-10-25,46.05,60.49,
2017-10-26,46.6,60.82,
2017-10-27,46.7,61.27,
2017-10-30,45.95,60.07,
2017-10-31,44.42,58.08,
2017-11-01,44.73,57.91,
2017-11-02,44.95,58.26,
2017-11-03,44.6,57.89,
2017-11-06,43.96,57.75,
2017-11-07,44.54,58.22,
2017-11-08,44.72,58.47,
2017-11-09,45.02,58.62,
2017-11-10,45.19,58.97,
2017-11-13,45.08,58.91,
2017-11-14,45.38,58.94,
2017-11-15,44.67,58.53,
2017-11-16,44.17,58.03,
2017-11-17,44.06,57.79,
2017-11-20,42.04,56.16,
2017-11-21,42.42,56.44,
2017-11-22,42.36,56.34,
2017-11-23,42.26,56.42,
2017-11-24,41.23,55.51,
2017-11-27,41.36,55.66,
2017-11-28,40.74,54.93,
2017-11-29,41.33,55.6,
2017-11-30,41.37,55.38,
2017-12-01,41.18,55.26,
2017-12-04,41.65,55.64,
2017-12-05,40.74,54.89,
2017-12-06,39.54,53.84,
2017-12-07,40.04,54.43,
2017-12-08,39.92,54.23,
2017-12-11,40.54,54.76,
2017-12-12,41.13,55.35,
2017-12-13,40.54,54.9,
2017-12-14,40.84,55.28,
2017-12-15,40.92,55.26,
2017-12-18,40.62,54.96,
2017-12-19,40.62,54.98,
2017-12-20,40.97,55.13,
2017-12-21,40.4,54.81,
2017-12-22,40.47,54.7,
2017-12-25,40.51,54.71,
2017-12-26,39.97,54.25,
2017-12-27,40.47,54.55,
2017-12-28,40.26,54.46,
2017-12-29,40.41,54.58,
2018-01-02,40.79,54.83,
2018-01-03,41.02,55.11,
2018-01-04,41.34,55.44,
2018-01-05,41.38,55.53,
2018-01-08,41.37,55.59,
2018-01-09,41.34,55.61,
2018-01-10,41.46,55.58,
2018-01-11,41.06,55.29,
2018-01-12,41.33,55.66,
2018-01-15,41.15,55.34,
2018-01-16,40.19,54.18,
2018-01-17,40.33,54.32,
2018-01-18,40.63,54.58,
2018-01-19,40.7,54.54,
2018-01-22,40.58,54.64,
2018-01-23,40.81,54.95,
2018-01-24,40.9,55.15,
2018-01-25,41.2,55.47,
2018-01-26,41.23,55.25,
2018-01-29,41.09,55.24,
2018-01-30,40.36,54.57,
2018-01-31,40.15,54.54,
2018-02-01,39.15,53.38,
2018-02-02,37.43,51.31,
2018-02-05,36.95,50.83,
2018-02-06,36.68,50.36,
2018-02-07,34.68,48.13,
2018-02-08,34.92,48.17,
2018-02-09,35.54,48.47,
2018-02-12,34.54,47.66,
2018-02-13,35.41,48.6,
2018-02-14,35.43,48.74,
2018-02-22,35.44,48.72,
2018-02-23,36.04,49.43,
2018-02-26,36.13,49.61,
2018-02-27,37.33,50.88,
2018-02-28,37.39,51.32,
2018-03-01,37.56,51.79,
2018-03-02,38.27,52.44,
2018-03-05,37.95,52.33,
2018-03-06,38.29,52.69,
2018-03-07,38.59,53.15,
2018-03-08,38.53,52.94,
2018-03-09,38.95,53.31,
2018-03-12,39.65,54.1,
2018-03-13,40.49,54.98,
2018-03-14,40.25,54.64,
2018-03-15,39.7,54.18,
2018-03-16,39.26,53.75,
2018-03-19,39.22,53.66,
2018-03-20,39.49,54.05,
2018-03-21,39.44,54.24,
2018-03-22,39.21,53.85,
2018-03-23,39.29,54.33,
2018-03-26,37.06,51.62,
2018-03-27,37.72,52.68,
2018-03-28,38.85,54.18,
2018-03-29,38.74,53.69,
2018-03-30,38.97,54.02,
2018-04-02,39.8,54.58,
2018-04-03,39.92,54.96,
2018-04-04,39.7,54.58,
2018-04-09,39.5,54.25,
2018-04-10,39.86,54.44,
2018-04-11,39.75,54.45,
2018-04-12,40.08,54.85,
2018-04-13,40.03,54.69,
2018-04-16,40.05,54.51,
2018-04-17,39.69,54.77,
2018-04-18,38.78,53.65,
2018-04-19,39.11,54.37,
2018-04-20,39.19,54.15,
2018-04-23,38.28,53.3,
2018-04-24,37.72,52.9,
2018-04-25,38.66,53.7,
2018-04-26,38.69,53.58,
2018-04-27,37.52,52.36,
2018-05-02,37.58,52.57,
2018-05-03,37.23,51.6,
2018-05-04,37.87,52.21,
2018-05-07,37.75,52.02,
2018-05-08,38.54,52.98,
2018-05-09,38.8,53.43,
2018-05-10,38.73,53.46,
2018-05-11,39.06,53.75,
2018-05-14,38.52,53.12,
2018-05-15,38.34,52.95,
2018-05-16,38.84,53.38,
2018-05-17,38.65,53.12,
2018-05-18,38.76,53.06,
2018-05-21,38.91,53.22,
2018-05-22,39.45,53.81,
2018-05-23,39.61,54.19,
2018-05-24,38.98,53.6,
2018-05-25,39.05,53.73,
2018-05-28,38.91,53.34,
2018-05-29,38.66,52.98,
2018-05-30,38.43,52.45,
2018-05-31,36.76,50.87,
2018-06-01,37.36,51.46,
2018-06-04,36.94,50.93,
2018-06-05,36.9,50.74,
2018-06-06,37.56,51.59,
2018-06-07,37.76,51.75,
2018-06-08,37.29,51.41,
2018-06-11,36.95,51.0,
2018-06-12,36.65,50.69,
2018-06-13,36.92,51.02,
2018-06-14,36.05,50.31,
2018-06-15,35.92,50.2,
2018-06-19,35.15,49.32,
2018-06-20,32.42,46.03,
2018-06-21,32.85,46.52,
2018-06-22,31.8,45.4,
2018-06-25,32.31,45.95,
2018-06-26,32.39,45.89,
2018-06-27,32.8,46.36,
2018-06-28,32.5,46.11,
2018-06-29,32.16,45.66,
2018-07-02,33.02,46.86,
2018-07-03,32.63,46.42,
2018-07-04,33.14,47.06,
2018-07-05,32.67,46.28,
2018-07-06,31.53,45.2,
2018-07-09,31.65,45.25,
2018-07-10,32.31,46.21,
2018-07-11,32.9,46.64,
2018-07-12,32.01,45.39,
2018-07-13,32.93,46.49,
2018-07-16,32.96,46.66,
2018-07-17,33.06,46.7,
2018-07-18,33.15,46.75,
2018-07-19,33.0,46.53,
2018-07-20,32.33,45.92,
2018-07-23,32.94,46.5,
2018-07-24,32.99,46.61,
2018-07-25,33.59,47.24,
2018-07-26,33.58,47.2,
2018-07-27,33.38,46.99,
2018-07-30,33.09,46.87,
2018-07-31,32.39,45.96,
2018-08-01,32.38,45.86,
2018-08-02,31.87,45.22,
2018-08-03,31.03,44.3,
2018-08-06,30.77,43.92,
2018-08-07,30.25,43.19,
2018-08-08,30.89,44.13,
2018-08-09,30.18,43.5,
2018-08-10,30.81,44.06,
2018-08-13,31.1,44.23,
2018-08-14,31.21,44.36,
2018-08-15,31.07,44.31,
2018-08-16,30.48,43.51,
2018-08-17,30.11,43.0,
2018-08-20,29.61,42.33,
2018-08-21,29.69,42.38,
2018-08-22,29.93,42.6,
2018-08-23,29.46,42.25,
2018-08-24,29.57,42.47,
2018-08-27,29.5,41.96,
2018-08-28,30.03,42.63,
2018-08-29,30.0,42.42,
2018-08-30,29.93,42.23,
2018-08-31,29.37,41.69,
2018-09-03,28.97,40.94,
2018-09-04,28.86,41.05,
2018-09-05,29.19,41.51,
2018-09-06,28.64,40.88,
2018-09-07,28.54,40.83,
2018-09-10,28.66,40.87,
2018-09-11,28.33,40.64,
2018-09-12,28.37,40.75,
2018-09-13,28.35,40.7,
2018-09-14,28.55,40.92,
2018-09-17,28.21,40.34,
2018-09-18,27.75,40.16,
2018-09-19,28.19,40.68,
2018-09-20,28.39,40.88,
2018-09-21,28.31,40.84,
2018-09-25,28.6,40.93,
2018-09-26,28.71,41.09,
2018-09-27,28.71,40.98,
2018-09-28,28.14,40.56,
2018-10-08,28.43,40.86,
2018-10-09,27.42,39.72,
2018-10-10,27.57,39.92,
2018-10-11,27.72,39.93,
2018-10-12,25.59,37.6,
2018-10-15,25.4,37.39,
2018-10-16,25.24,36.97,
2018-10-17,24.81,36.31,
2018-10-18,24.96,36.64,
2018-10-19,24.3,35.58,
2018-10-22,24.78,36.2,
2018-10-23,26.16,37.65,
2018-10-24,25.48,37.38,
2018-10-25,25.34,37.2,
2018-10-26,25.0,36.69,
2018-10-29,24.97,36.78,
2018-10-30,24.7,36.06,
2018-10-31,25.16,36.42,
2018-11-01,25.53,36.27,
2018-11-02,25.61,36.43,
2018-11-05,26.34,37.33,
2018-11-06,26.5,37.6,
2018-11-07,26.39,37.49,
2018-11-08,26.34,37.43,
2018-11-09,26.22,37.39,
2018-11-12,26.15,37.32,
2018-11-14,27.34,38.86,
2018-11-15,27.3,38.91,
2018-11-16,27.9,39.56,
2018-11-19,28.11,39.9,
2018-11-20,28.27,40.03,
2018-11-21,27.53,39.25,
2018-11-22,27.66,39.42,
2018-11-23,27.78,39.55,
2018-11-26,26.52,38.01,
2018-11-27,26.43,37.92,
2018-11-28,26.73,38.18,
2018-11-29,27.02,38.69,
2018-11-30,26.3,37.75,
2018-12-03,26.51,37.98,
2018-12-04,27.53,39.12,
2018-12-05,27.61,39.29,
2018-12-06,27.37,39.13,
2018-12-07,26.93,38.54,
2018-12-10,26.97,38.51,
2018-12-11,26.65,38.1,
2018-12-12,26.85,38.52,
2018-12-13,26.86,38.45,
2018-12-14,27.14,38.85,
2018-12-17,26.37,38.06,
2018-12-18,26.44,38.05,
2018-12-19,26.25,37.82,
2018-12-20,25.92,37.26,
2018-12-21,26.06,37.48,
2018-12-24,25.89,37.33,
2018-12-25,26.23,37.73,
2018-12-26,25.93,37.46,
2018-12-27,25.83,37.22,
2018-12-28,25.43,36.78,
2019-01-02,25.46,36.82,
2019-01-03,25.37,36.71,
2019-01-04,25.27,36.57,
2019-01-07,25.96,37.52,
2019-01-08,26.31,38.26,
2019-01-09,26.32,38.13,
2019-01-10,26.4,38.13,
2019-01-11,26.3,38.24,
2019-01-14,26.64,38.6,
2019-01-15,26.47,38.37,
2019-01-16,26.85,38.65,
2019-01-17,26.71,38.55,
2019-01-18,26.56,38.14,
2019-01-21,26.86,38.28,
2019-01-22,26.87,38.44,
2019-01-23,26.62,38.09,
2019-01-24,26.66,38.26,
2019-01-25,26.92,38.59,
2019-01-28,26.62,38.23,
2019-01-29,26.35,37.97,
2019-01-30,25.81,37.12,
2019-01-31,25.45,36.45,
2019-02-01,24.98,35.8,
2019-02-11,25.68,36.77,
2019-02-12,26.46,37.8,
2019-02-13,26.84,38.36,
2019-02-14,27.18,39.07,
2019-02-15,27.43,39.2,
2019-02-18,27.42,39.19,
2019-02-19,28.35,40.4,
2019-02-20,28.25,40.29,
2019-02-21,28.23,40.36,
2019-02-22,28.07,40.26,
2019-02-25,28.69,40.55,
2019-02-26,29.97,42.31,
2019-02-27,30.02,42.57,
2019-02-28,30.41,43.56,
2019-03-01,31.19,45.52,
2019-03-04,31.4,45.83,
2019-03-05,31.8,46.45,
2019-03-06,32.62,47.56,
2019-03-07,33.19,48.5,
2019-03-08,33.53,48.77,
2019-03-11,31.96,47.16,
2019-03-12,33.42,48.64,
2019-03-13,34.12,49.35,
2019-03-14,33.51,48.92,
2019-03-15,32.53,47.63,
2019-03-18,32.93,48.33,
2019-03-20,33.75,49.35,
2019-03-21,33.94,49.4,
2019-03-22,34.31,49.71,
2019-03-25,34.43,50.14,
2019-03-26,34.16,49.42,
2019-03-27,33.19,48.3,
2019-03-28,33.37,48.39,
2019-03-29,33.1,48.27,
2019-04-01,34.02,49.41,
2019-04-02,35.22,50.64,
2019-04-03,35.25,51.09,
2019-04-04,35.69,51.75,
2019-04-08,35.61,51.7,
2019-04-09,35.27,51.58,
2019-04-10,35.52,51.87,
2019-04-11,35.42,52.09,
2019-04-12,34.65,51.22,
2019-04-15,34.74,51.28,
2019-04-16,34.5,51.25,
2019-04-17,35.43,52.14,
2019-04-18,35.45,52.27,
2019-04-19,35.13,51.68,
2019-04-22,35.47,52.03,
2019-04-23,35.07,51.86,
2019-04-24,34.52,51.18,
2019-04-25,34.88,51.43,
2019-04-26,33.51,49.81,
2019-04-29,33.14,48.87,
2019-04-30,32.13,47.67,
2019-05-07,30.6,45.72,
2019-05-09,30.14,45.14,
2019-05-10,31.26,46.32,
2019-05-13,31.18,46.15,
2019-05-15,31.44,46.69,
2019-05-16,31.59,46.89,
2019-05-17,30.81,45.72,
2019-05-20,30.47,45.84,
2019-05-21,31.0,46.36,
2019-05-22,30.78,46.19,
2019-05-23,30.19,45.37,
